r_x,f,t,y,m,r_y,l,r,ProductionByTechnologyByMode
RE1,WTRGWT,LNDRICRNF,2023,1,RE1,S22,RE1,0.0099
RE1,WTRRUN,LNDRICRNF,2020,1,RE1,S22,RE1,0.1268
RE1,WTRRUN,LNDRICRNF,2021,1,RE1,S22,RE1,0.1141
RE1,WTRRUN,LNDRICRNF,2022,1,RE1,S22,RE1,0.1014
RE1,WTRRUN,LNDRICRNF,2023,1,RE1,S22,RE1,0.0887
RE1,LWAT,LNDWAT,2020,1,RE1,S22,RE1,4.1229
RE1,LWAT,LNDWAT,2021,1,RE1,S22,RE1,4.1285
RE1,LWAT,LNDWAT,2022,1,RE1,S22,RE1,4.1285
RE1,LWAT,LNDWAT,2023,1,RE1,S22,RE1,4.1285
RE1,LWAT,LNDWAT,2024,1,RE1,S22,RE1,4.1285
RE1,LWAT,LNDWAT,2025,1,RE1,S22,RE1,4.1285
RE1,LWAT,LNDWAT,2026,1,RE1,S22,RE1,4.1285
RE1,LWAT,LNDWAT,2027,1,RE1,S22,RE1,4.1285
RE1,LWAT,LNDWAT,2028,1,RE1,S22,RE1,4.1285
RE1,LWAT,LNDWAT,2029,1,RE1,S22,RE1,4.1285
RE1,LWAT,LNDWAT,2030,1,RE1,S22,RE1,4.1285
RE1,LWAT,LNDWAT,2031,1,RE1,S22,RE1,4.0862
RE1,LWAT,LNDWAT,2032,1,RE1,S22,RE1,4.0274
RE1,LWAT,LNDWAT,2033,1,RE1,S22,RE1,3.9683
RE1,LWAT,LNDWAT,2034,1,RE1,S22,RE1,3.9258
RE1,LWAT,LNDWAT,2035,1,RE1,S22,RE1,3.8662
RE1,WTREVT,LNDWAT,2020,1,RE1,S22,RE1,1.6492
RE1,WTREVT,LNDWAT,2021,1,RE1,S22,RE1,1.6514
RE1,WTREVT,LNDWAT,2022,1,RE1,S22,RE1,1.6514
RE1,WTREVT,LNDWAT,2023,1,RE1,S22,RE1,1.6514
RE1,WTREVT,LNDWAT,2024,1,RE1,S22,RE1,1.6514
RE1,WTREVT,LNDWAT,2025,1,RE1,S22,RE1,1.6514
RE1,WTREVT,LNDWAT,2026,1,RE1,S22,RE1,1.6514
RE1,WTREVT,LNDWAT,2027,1,RE1,S22,RE1,1.6514
RE1,WTREVT,LNDWAT,2028,1,RE1,S22,RE1,1.6514
RE1,WTREVT,LNDWAT,2029,1,RE1,S22,RE1,1.6514
RE1,WTREVT,LNDWAT,2030,1,RE1,S22,RE1,1.6514
RE1,WTREVT,LNDWAT,2031,1,RE1,S22,RE1,1.6345
RE1,WTREVT,LNDWAT,2032,1,RE1,S22,RE1,1.6109
RE1,WTREVT,LNDWAT,2033,1,RE1,S22,RE1,1.5873
RE1,WTREVT,LNDWAT,2034,1,RE1,S22,RE1,1.5703
RE1,WTREVT,LNDWAT,2035,1,RE1,S22,RE1,1.5465
RE1,WTRGWT,LNDWAT,2020,1,RE1,S22,RE1,0.3298
RE1,WTRGWT,LNDWAT,2021,1,RE1,S22,RE1,0.3303
RE1,WTRGWT,LNDWAT,2022,1,RE1,S22,RE1,0.3303
RE1,WTRGWT,LNDWAT,2023,1,RE1,S22,RE1,0.3303
RE1,WTRGWT,LNDWAT,2024,1,RE1,S22,RE1,0.3303
RE1,WTRGWT,LNDWAT,2025,1,RE1,S22,RE1,0.3303
RE1,WTRGWT,LNDWAT,2026,1,RE1,S22,RE1,0.3303
RE1,WTRGWT,LNDWAT,2027,1,RE1,S22,RE1,0.3303
RE1,WTRGWT,LNDWAT,2028,1,RE1,S22,RE1,0.3303
RE1,WTRGWT,LNDWAT,2029,1,RE1,S22,RE1,0.3303
RE1,WTRGWT,LNDWAT,2030,1,RE1,S22,RE1,0.3303
RE1,WTRGWT,LNDWAT,2031,1,RE1,S22,RE1,0.3269
RE1,WTRGWT,LNDWAT,2032,1,RE1,S22,RE1,0.3222
RE1,WTRGWT,LNDWAT,2033,1,RE1,S22,RE1,0.3175
RE1,WTRGWT,LNDWAT,2034,1,RE1,S22,RE1,0.3141
RE1,WTRGWT,LNDWAT,2035,1,RE1,S22,RE1,0.3093
RE1,WTRRUN,LNDWAT,2020,1,RE1,S22,RE1,2.9685
RE1,WTRRUN,LNDWAT,2021,1,RE1,S22,RE1,2.9725
RE1,WTRRUN,LNDWAT,2022,1,RE1,S22,RE1,2.9725
RE1,WTRRUN,LNDWAT,2023,1,RE1,S22,RE1,2.9725
RE1,WTRRUN,LNDWAT,2024,1,RE1,S22,RE1,2.9725
RE1,WTRRUN,LNDWAT,2025,1,RE1,S22,RE1,2.9725
RE1,WTRRUN,LNDWAT,2026,1,RE1,S22,RE1,2.9725
RE1,WTRRUN,LNDWAT,2027,1,RE1,S22,RE1,2.9725
RE1,WTRRUN,LNDWAT,2028,1,RE1,S22,RE1,2.9725
RE1,WTRRUN,LNDWAT,2029,1,RE1,S22,RE1,2.9725
RE1,WTRRUN,LNDWAT,2030,1,RE1,S22,RE1,2.9725
RE1,WTRRUN,LNDWAT,2031,1,RE1,S22,RE1,2.9421
RE1,WTRRUN,LNDWAT,2032,1,RE1,S22,RE1,2.8997
RE1,WTRRUN,LNDWAT,2033,1,RE1,S22,RE1,2.8572
RE1,WTRRUN,LNDWAT,2034,1,RE1,S22,RE1,2.8266
RE1,WTRRUN,LNDWAT,2035,1,RE1,S22,RE1,2.7837
RE1,COA,MINCOA,2020,1,RE1,S22,RE1,62.4413
RE1,COA,MINCOA,2021,1,RE1,S22,RE1,62.4413
RE1,COA,MINCOA,2022,1,RE1,S22,RE1,62.4413
RE1,COA,MINCOA,2023,1,RE1,S22,RE1,62.4413
RE1,COA,MINCOA,2024,1,RE1,S22,RE1,62.4413
RE1,COA,MINCOA,2025,1,RE1,S22,RE1,62.4413
RE1,COA,MINCOA,2026,1,RE1,S22,RE1,33.1222
RE1,COA,MINCOA,2027,1,RE1,S22,RE1,30.7737
RE1,COA,MINCOA,2028,1,RE1,S22,RE1,28.3009
RE1,COA,MINCOA,2029,1,RE1,S22,RE1,25.593
RE1,COA,MINCOA,2030,1,RE1,S22,RE1,31.2206
RE1,COA,MINCOA,2031,1,RE1,S22,RE1,31.2206
RE1,COA,MINCOA,2032,1,RE1,S22,RE1,31.2206
RE1,COA,MINCOA,2033,1,RE1,S22,RE1,31.2206
RE1,COA,MINCOA,2034,1,RE1,S22,RE1,31.2206
RE1,COA,MINCOA,2035,1,RE1,S22,RE1,31.2206
RE1,GAS,MINGAS,2020,1,RE1,S22,RE1,1.1455
RE1,GAS,MINGAS,2021,1,RE1,S22,RE1,5.7734
RE1,GAS,MINGAS,2022,1,RE1,S22,RE1,11.5565
RE1,GAS,MINGAS,2023,1,RE1,S22,RE1,17.7189
RE1,GAS,MINGAS,2024,1,RE1,S22,RE1,23.9566
RE1,GAS,MINGAS,2025,1,RE1,S22,RE1,30.6668
RE1,GAS,MINGAS,2026,1,RE1,S22,RE1,57.4386
RE1,GAS,MINGAS,2027,1,RE1,S22,RE1,66.2334
RE1,GAS,MINGAS,2028,1,RE1,S22,RE1,75.4941
RE1,GAS,MINGAS,2029,1,RE1,S22,RE1,85.6682
RE1,GAS,MINGAS,2030,1,RE1,S22,RE1,90.6667
RE1,GAS,MINGAS,2031,1,RE1,S22,RE1,99.8133
RE1,GAS,MINGAS,2032,1,RE1,S22,RE1,109.7218
RE1,GAS,MINGAS,2033,1,RE1,S22,RE1,120.0107
RE1,GAS,MINGAS,2034,1,RE1,S22,RE1,131.0546
RE1,GAS,MINGAS,2035,1,RE1,S22,RE1,142.4833
RE1,ELC001,PWRCOA,2020,1,RE1,S22,RE1,20.8138
RE1,ELC001,PWRCOA,2021,1,RE1,S22,RE1,20.8138
RE1,ELC001,PWRCOA,2022,1,RE1,S22,RE1,20.8138
RE1,ELC001,PWRCOA,2023,1,RE1,S22,RE1,20.8138
RE1,ELC001,PWRCOA,2024,1,RE1,S22,RE1,20.8138
RE1,ELC001,PWRCOA,2025,1,RE1,S22,RE1,20.8138
RE1,ELC001,PWRCOA,2026,1,RE1,S22,RE1,11.0407
RE1,ELC001,PWRCOA,2027,1,RE1,S22,RE1,10.2579
RE1,ELC001,PWRCOA,2028,1,RE1,S22,RE1,9.4336
RE1,ELC001,PWRCOA,2029,1,RE1,S22,RE1,8.531
RE1,ELC001,PWRCOA,2030,1,RE1,S22,RE1,10.4069
RE1,ELC001,PWRCOA,2031,1,RE1,S22,RE1,10.4069
RE1,ELC001,PWRCOA,2032,1,RE1,S22,RE1,10.4069
RE1,ELC001,PWRCOA,2033,1,RE1,S22,RE1,10.4069
RE1,ELC001,PWRCOA,2034,1,RE1,S22,RE1,10.4069
RE1,ELC001,PWRCOA,2035,1,RE1,S22,RE1,10.4069
RE1,ELC001,PWRGAS,2020,1,RE1,S22,RE1,0.5727
RE1,ELC001,PWRGAS,2021,1,RE1,S22,RE1,2.8867
RE1,ELC001,PWRGAS,2022,1,RE1,S22,RE1,5.7782
RE1,ELC001,PWRGAS,2023,1,RE1,S22,RE1,8.8594
RE1,ELC001,PWRGAS,2024,1,RE1,S22,RE1,11.9783
RE1,ELC001,PWRGAS,2025,1,RE1,S22,RE1,15.3334
RE1,ELC001,PWRGAS,2026,1,RE1,S22,RE1,28.7193
RE1,ELC001,PWRGAS,2027,1,RE1,S22,RE1,33.1167
RE1,ELC001,PWRGAS,2028,1,RE1,S22,RE1,37.747
RE1,ELC001,PWRGAS,2029,1,RE1,S22,RE1,42.8341
RE1,ELC001,PWRGAS,2030,1,RE1,S22,RE1,45.3334
RE1,ELC001,PWRGAS,2031,1,RE1,S22,RE1,49.9067
RE1,ELC001,PWRGAS,2032,1,RE1,S22,RE1,54.8609
RE1,ELC001,PWRGAS,2033,1,RE1,S22,RE1,60.0054
RE1,ELC001,PWRGAS,2034,1,RE1,S22,RE1,65.5273
RE1,ELC001,PWRGAS,2035,1,RE1,S22,RE1,71.2417
RE1,ELC001,PWRHYD,2020,1,RE1,S22,RE1,6.3389
RE1,ELC001,PWRHYD,2021,1,RE1,S22,RE1,6.3453
RE1,ELC001,PWRHYD,2022,1,RE1,S22,RE1,6.3509
RE1,ELC001,PWRHYD,2023,1,RE1,S22,RE1,6.357
RE1,ELC001,PWRHYD,2024,1,RE1,S22,RE1,6.3654
RE1,ELC001,PWRHYD,2025,1,RE1,S22,RE1,6.3757
RE1,ELC001,PWRHYD,2026,1,RE1,S22,RE1,6.3802
RE1,ELC001,PWRHYD,2027,1,RE1,S22,RE1,6.3854
RE1,ELC001,PWRHYD,2028,1,RE1,S22,RE1,6.3908
RE1,ELC001,PWRHYD,2029,1,RE1,S22,RE1,6.3968
RE1,ELC001,PWRHYD,2030,1,RE1,S22,RE1,6.4029
RE1,ELC001,PWRHYD,2031,1,RE1,S22,RE1,6.4026
RE1,ELC001,PWRHYD,2032,1,RE1,S22,RE1,6.4004
RE1,ELC001,PWRHYD,2033,1,RE1,S22,RE1,6.3983
RE1,ELC001,PWRHYD,2034,1,RE1,S22,RE1,6.398
RE1,ELC001,PWRHYD,2035,1,RE1,S22,RE1,6.3959
RE1,ELC002,PWRTRN,2020,1,RE1,S22,RE1,27.833
RE1,ELC002,PWRTRN,2021,1,RE1,S22,RE1,29.9212
RE1,ELC002,PWRTRN,2022,1,RE1,S22,RE1,32.5287
RE1,ELC002,PWRTRN,2023,1,RE1,S22,RE1,35.3073
RE1,ELC002,PWRTRN,2024,1,RE1,S22,RE1,38.1218
RE1,ELC002,PWRTRN,2025,1,RE1,S22,RE1,41.1507
RE1,ELC002,PWRTRN,2026,1,RE1,S22,RE1,44.4064
RE1,ELC002,PWRTRN,2027,1,RE1,S22,RE1,47.6641
RE1,ELC002,PWRTRN,2028,1,RE1,S22,RE1,51.0945
RE1,ELC002,PWRTRN,2029,1,RE1,S22,RE1,54.8658
RE1,ELC002,PWRTRN,2030,1,RE1,S22,RE1,58.8089
RE1,ELC002,PWRTRN,2031,1,RE1,S22,RE1,62.9246
RE1,ELC002,PWRTRN,2032,1,RE1,S22,RE1,67.3815
RE1,ELC002,PWRTRN,2033,1,RE1,S22,RE1,72.0096
RE1,ELC002,PWRTRN,2034,1,RE1,S22,RE1,76.9791
RE1,ELC002,PWRTRN,2035,1,RE1,S22,RE1,82.1201
RE1,ELC001,PWRWND,2020,1,RE1,S22,RE1,3.2001
RE1,ELC001,PWRWND,2021,1,RE1,S22,RE1,3.2001
RE1,ELC001,PWRWND,2022,1,RE1,S22,RE1,3.2001
RE1,ELC001,PWRWND,2023,1,RE1,S22,RE1,3.2001
RE1,ELC001,PWRWND,2024,1,RE1,S22,RE1,3.2001
RE1,ELC001,PWRWND,2025,1,RE1,S22,RE1,3.2001
RE1,ELC001,PWRWND,2026,1,RE1,S22,RE1,3.2001
RE1,ELC001,PWRWND,2027,1,RE1,S22,RE1,3.2001
RE1,ELC001,PWRWND,2028,1,RE1,S22,RE1,3.2001
RE1,ELC001,PWRWND,2029,1,RE1,S22,RE1,3.2001
RE1,ELC001,PWRWND,2030,1,RE1,S22,RE1,3.2001
RE1,ELC001,PWRWND,2031,1,RE1,S22,RE1,3.2001
RE1,ELC001,PWRWND,2032,1,RE1,S22,RE1,3.2001
RE1,ELC001,PWRWND,2033,1,RE1,S22,RE1,3.2001
RE1,ELC001,PWRWND,2034,1,RE1,S22,RE1,3.2001
RE1,ELC001,PWRWND,2035,1,RE1,S22,RE1,3.2001
RE1,HYD,RSCHYD,2020,1,RE1,S22,RE1,6.3389
RE1,HYD,RSCHYD,2021,1,RE1,S22,RE1,6.3452
RE1,HYD,RSCHYD,2022,1,RE1,S22,RE1,6.3509
RE1,HYD,RSCHYD,2023,1,RE1,S22,RE1,6.357
RE1,HYD,RSCHYD,2024,1,RE1,S22,RE1,6.3654
RE1,HYD,RSCHYD,2025,1,RE1,S22,RE1,6.3757
RE1,HYD,RSCHYD,2026,1,RE1,S22,RE1,6.3802
RE1,HYD,RSCHYD,2027,1,RE1,S22,RE1,6.3854
RE1,HYD,RSCHYD,2028,1,RE1,S22,RE1,6.3908
RE1,HYD,RSCHYD,2029,1,RE1,S22,RE1,6.3968
RE1,HYD,RSCHYD,2030,1,RE1,S22,RE1,6.4029
RE1,HYD,RSCHYD,2031,1,RE1,S22,RE1,6.4026
RE1,HYD,RSCHYD,2032,1,RE1,S22,RE1,6.4004
RE1,HYD,RSCHYD,2033,1,RE1,S22,RE1,6.3983
RE1,HYD,RSCHYD,2034,1,RE1,S22,RE1,6.398
RE1,HYD,RSCHYD,2035,1,RE1,S22,RE1,6.3959
RE1,WTRSUR,RSCHYD,2020,1,RE1,S22,RE1,18.1111
RE1,WTRSUR,RSCHYD,2021,1,RE1,S22,RE1,18.1293
RE1,WTRSUR,RSCHYD,2022,1,RE1,S22,RE1,18.1454
RE1,WTRSUR,RSCHYD,2023,1,RE1,S22,RE1,18.163
RE1,WTRSUR,RSCHYD,2024,1,RE1,S22,RE1,18.1869
RE1,WTRSUR,RSCHYD,2025,1,RE1,S22,RE1,18.2163
RE1,WTRSUR,RSCHYD,2026,1,RE1,S22,RE1,18.2293
RE1,WTRSUR,RSCHYD,2027,1,RE1,S22,RE1,18.244
RE1,WTRSUR,RSCHYD,2028,1,RE1,S22,RE1,18.2595
RE1,WTRSUR,RSCHYD,2029,1,RE1,S22,RE1,18.2767
RE1,WTRSUR,RSCHYD,2030,1,RE1,S22,RE1,18.294
RE1,WTRSUR,RSCHYD,2031,1,RE1,S22,RE1,18.293
RE1,WTRSUR,RSCHYD,2032,1,RE1,S22,RE1,18.287
RE1,WTRSUR,RSCHYD,2033,1,RE1,S22,RE1,18.2809
RE1,WTRSUR,RSCHYD,2034,1,RE1,S22,RE1,18.28
RE1,WTRSUR,RSCHYD,2035,1,RE1,S22,RE1,18.274
RE1,LND,RSCLND,2020,1,RE1,S22,RE1,49.5
RE1,LND,RSCLND,2021,1,RE1,S22,RE1,49.5
RE1,LND,RSCLND,2022,1,RE1,S22,RE1,49.5
RE1,LND,RSCLND,2023,1,RE1,S22,RE1,49.5
RE1,LND,RSCLND,2024,1,RE1,S22,RE1,49.5
RE1,LND,RSCLND,2025,1,RE1,S22,RE1,49.5
RE1,LND,RSCLND,2026,1,RE1,S22,RE1,49.5
RE1,LND,RSCLND,2027,1,RE1,S22,RE1,49.5
RE1,LND,RSCLND,2028,1,RE1,S22,RE1,49.5
RE1,LND,RSCLND,2029,1,RE1,S22,RE1,49.5
RE1,LND,RSCLND,2030,1,RE1,S22,RE1,49.5
RE1,LND,RSCLND,2031,1,RE1,S22,RE1,49.5
RE1,LND,RSCLND,2032,1,RE1,S22,RE1,49.5
RE1,LND,RSCLND,2033,1,RE1,S22,RE1,49.5
RE1,LND,RSCLND,2034,1,RE1,S22,RE1,49.5
RE1,LND,RSCLND,2035,1,RE1,S22,RE1,49.5
RE1,WTRPRC,RSCPRC,2020,1,RE1,S22,RE1,59.4
RE1,WTRPRC,RSCPRC,2021,1,RE1,S22,RE1,59.4
RE1,WTRPRC,RSCPRC,2022,1,RE1,S22,RE1,59.4
RE1,WTRPRC,RSCPRC,2023,1,RE1,S22,RE1,59.4
RE1,WTRPRC,RSCPRC,2024,1,RE1,S22,RE1,59.4
RE1,WTRPRC,RSCPRC,2025,1,RE1,S22,RE1,59.4
RE1,WTRPRC,RSCPRC,2026,1,RE1,S22,RE1,59.4
RE1,WTRPRC,RSCPRC,2027,1,RE1,S22,RE1,59.4
RE1,WTRPRC,RSCPRC,2028,1,RE1,S22,RE1,59.4
RE1,WTRPRC,RSCPRC,2029,1,RE1,S22,RE1,59.4
RE1,WTRPRC,RSCPRC,2030,1,RE1,S22,RE1,59.4
RE1,WTRPRC,RSCPRC,2031,1,RE1,S22,RE1,59.4
RE1,WTRPRC,RSCPRC,2032,1,RE1,S22,RE1,59.4
RE1,WTRPRC,RSCPRC,2033,1,RE1,S22,RE1,59.4
RE1,WTRPRC,RSCPRC,2034,1,RE1,S22,RE1,59.4
RE1,WTRPRC,RSCPRC,2035,1,RE1,S22,RE1,59.4
RE1,WND,RSCWND,2020,1,RE1,S22,RE1,3.2001
RE1,WND,RSCWND,2021,1,RE1,S22,RE1,3.2001
RE1,WND,RSCWND,2022,1,RE1,S22,RE1,3.2001
RE1,WND,RSCWND,2023,1,RE1,S22,RE1,3.2001
RE1,WND,RSCWND,2024,1,RE1,S22,RE1,3.2001
RE1,WND,RSCWND,2025,1,RE1,S22,RE1,3.2001
RE1,WND,RSCWND,2026,1,RE1,S22,RE1,3.2001
RE1,WND,RSCWND,2027,1,RE1,S22,RE1,3.2001
RE1,WND,RSCWND,2028,1,RE1,S22,RE1,3.2001
RE1,WND,RSCWND,2029,1,RE1,S22,RE1,3.2001
RE1,WND,RSCWND,2030,1,RE1,S22,RE1,3.2001
RE1,WND,RSCWND,2031,1,RE1,S22,RE1,3.2001
RE1,WND,RSCWND,2032,1,RE1,S22,RE1,3.2001
RE1,WND,RSCWND,2033,1,RE1,S22,RE1,3.2001
RE1,WND,RSCWND,2034,1,RE1,S22,RE1,3.2001
RE1,WND,RSCWND,2035,1,RE1,S22,RE1,3.2001
RE1,AGRDSL,DEMAGRDSL,2020,1,RE1,SummerDay,RE1,0.6921
RE1,AGRDSL,DEMAGRDSL,2021,1,RE1,SummerDay,RE1,0.7175
RE1,AGRDSL,DEMAGRDSL,2022,1,RE1,SummerDay,RE1,0.7463
RE1,AGRDSL,DEMAGRDSL,2023,1,RE1,SummerDay,RE1,0.775
RE1,AGRDSL,DEMAGRDSL,2024,1,RE1,SummerDay,RE1,0.7984
RE1,AGRDSL,DEMAGRDSL,2025,1,RE1,SummerDay,RE1,0.8809
RE1,AGRDSL,DEMAGRDSL,2026,1,RE1,SummerDay,RE1,0.9014
RE1,AGRDSL,DEMAGRDSL,2027,1,RE1,SummerDay,RE1,0.9224
RE1,AGRDSL,DEMAGRDSL,2028,1,RE1,SummerDay,RE1,0.9474
RE1,AGRDSL,DEMAGRDSL,2029,1,RE1,SummerDay,RE1,0.9725
RE1,AGRDSL,DEMAGRDSL,2030,1,RE1,SummerDay,RE1,0.9981
RE1,AGRDSL,DEMAGRDSL,2031,1,RE1,SummerDay,RE1,1.0237
RE1,AGRDSL,DEMAGRDSL,2032,1,RE1,SummerDay,RE1,1.0495
RE1,AGRDSL,DEMAGRDSL,2033,1,RE1,SummerDay,RE1,1.0755
RE1,AGRDSL,DEMAGRDSL,2034,1,RE1,SummerDay,RE1,1.1015
RE1,AGRDSL,DEMAGRDSL,2035,1,RE1,SummerDay,RE1,1.128
RE1,AGRWAT,DEMAGRGWTWAT,2022,1,RE1,SummerDay,RE1,0.0391
RE1,AGRWAT,DEMAGRGWTWAT,2023,1,RE1,SummerDay,RE1,0.0823
RE1,AGRWAT,DEMAGRGWTWAT,2024,1,RE1,SummerDay,RE1,0.0706
RE1,AGRWAT,DEMAGRGWTWAT,2025,1,RE1,SummerDay,RE1,0.0588
RE1,AGRWAT,DEMAGRGWTWAT,2026,1,RE1,SummerDay,RE1,0.047
RE1,AGRWAT,DEMAGRGWTWAT,2027,1,RE1,SummerDay,RE1,0.0353
RE1,AGRWAT,DEMAGRGWTWAT,2028,1,RE1,SummerDay,RE1,0.0235
RE1,AGRWAT,DEMAGRGWTWAT,2029,1,RE1,SummerDay,RE1,0.0118
RE1,AGRWAT,DEMAGRSURWAT,2020,1,RE1,SummerDay,RE1,0.1174
RE1,AGRWAT,DEMAGRSURWAT,2021,1,RE1,SummerDay,RE1,0.1707
RE1,AGRWAT,DEMAGRSURWAT,2022,1,RE1,SummerDay,RE1,0.1882
RE1,AGRWAT,DEMAGRSURWAT,2023,1,RE1,SummerDay,RE1,0.2012
RE1,AGRWAT,DEMAGRSURWAT,2024,1,RE1,SummerDay,RE1,0.3419
RE1,AGRWAT,DEMAGRSURWAT,2025,1,RE1,SummerDay,RE1,0.5543
RE1,AGRWAT,DEMAGRSURWAT,2026,1,RE1,SummerDay,RE1,0.5802
RE1,AGRWAT,DEMAGRSURWAT,2027,1,RE1,SummerDay,RE1,0.6063
RE1,AGRWAT,DEMAGRSURWAT,2028,1,RE1,SummerDay,RE1,0.6349
RE1,AGRWAT,DEMAGRSURWAT,2029,1,RE1,SummerDay,RE1,0.6636
RE1,AGRWAT,DEMAGRSURWAT,2030,1,RE1,SummerDay,RE1,0.6926
RE1,AGRWAT,DEMAGRSURWAT,2031,1,RE1,SummerDay,RE1,0.7099
RE1,AGRWAT,DEMAGRSURWAT,2032,1,RE1,SummerDay,RE1,0.7274
RE1,AGRWAT,DEMAGRSURWAT,2033,1,RE1,SummerDay,RE1,0.745
RE1,AGRWAT,DEMAGRSURWAT,2034,1,RE1,SummerDay,RE1,0.7626
RE1,AGRWAT,DEMAGRSURWAT,2035,1,RE1,SummerDay,RE1,0.7806
RE1,PUBWAT,DEMPUBGWTWAT,2020,1,RE1,SummerDay,RE1,0.202
RE1,PUBWAT,DEMPUBGWTWAT,2021,1,RE1,SummerDay,RE1,0.2044
RE1,PUBWAT,DEMPUBGWTWAT,2022,1,RE1,SummerDay,RE1,0.2031
RE1,PUBWAT,DEMPUBGWTWAT,2023,1,RE1,SummerDay,RE1,0.2017
RE1,PUBWAT,DEMPUBGWTWAT,2024,1,RE1,SummerDay,RE1,0.2003
RE1,PUBWAT,DEMPUBGWTWAT,2025,1,RE1,SummerDay,RE1,0.1989
RE1,PUBWAT,DEMPUBGWTWAT,2026,1,RE1,SummerDay,RE1,0.1974
RE1,PUBWAT,DEMPUBGWTWAT,2027,1,RE1,SummerDay,RE1,0.1958
RE1,PUBWAT,DEMPUBGWTWAT,2028,1,RE1,SummerDay,RE1,0.1941
RE1,PUBWAT,DEMPUBGWTWAT,2029,1,RE1,SummerDay,RE1,0.1924
RE1,PUBWAT,DEMPUBGWTWAT,2030,1,RE1,SummerDay,RE1,0.1906
RE1,PUBWAT,DEMPUBGWTWAT,2031,1,RE1,SummerDay,RE1,0.1888
RE1,PUBWAT,DEMPUBGWTWAT,2032,1,RE1,SummerDay,RE1,0.1868
RE1,PUBWAT,DEMPUBGWTWAT,2033,1,RE1,SummerDay,RE1,0.1848
RE1,PUBWAT,DEMPUBGWTWAT,2034,1,RE1,SummerDay,RE1,0.1826
RE1,PUBWAT,DEMPUBGWTWAT,2035,1,RE1,SummerDay,RE1,0.1804
RE1,PUBWAT,DEMPUBSURWAT,2020,1,RE1,SummerDay,RE1,0.2231
RE1,PUBWAT,DEMPUBSURWAT,2021,1,RE1,SummerDay,RE1,0.2508
RE1,PUBWAT,DEMPUBSURWAT,2022,1,RE1,SummerDay,RE1,0.2839
RE1,PUBWAT,DEMPUBSURWAT,2023,1,RE1,SummerDay,RE1,0.3178
RE1,PUBWAT,DEMPUBSURWAT,2024,1,RE1,SummerDay,RE1,0.3531
RE1,PUBWAT,DEMPUBSURWAT,2025,1,RE1,SummerDay,RE1,0.3901
RE1,PUBWAT,DEMPUBSURWAT,2026,1,RE1,SummerDay,RE1,0.4285
RE1,PUBWAT,DEMPUBSURWAT,2027,1,RE1,SummerDay,RE1,0.4683
RE1,PUBWAT,DEMPUBSURWAT,2028,1,RE1,SummerDay,RE1,0.5103
RE1,PUBWAT,DEMPUBSURWAT,2029,1,RE1,SummerDay,RE1,0.5536
RE1,PUBWAT,DEMPUBSURWAT,2030,1,RE1,SummerDay,RE1,0.5992
RE1,PUBWAT,DEMPUBSURWAT,2031,1,RE1,SummerDay,RE1,0.6465
RE1,PUBWAT,DEMPUBSURWAT,2032,1,RE1,SummerDay,RE1,0.6957
RE1,PUBWAT,DEMPUBSURWAT,2033,1,RE1,SummerDay,RE1,0.747
RE1,PUBWAT,DEMPUBSURWAT,2034,1,RE1,SummerDay,RE1,0.8006
RE1,PUBWAT,DEMPUBSURWAT,2035,1,RE1,SummerDay,RE1,0.8569
RE1,PWRWAT,DEMPWRSURWAT,2020,1,RE1,SummerDay,RE1,0.0085
RE1,PWRWAT,DEMPWRSURWAT,2021,1,RE1,SummerDay,RE1,0.0095
RE1,PWRWAT,DEMPWRSURWAT,2022,1,RE1,SummerDay,RE1,0.0108
RE1,PWRWAT,DEMPWRSURWAT,2023,1,RE1,SummerDay,RE1,0.0119
RE1,PWRWAT,DEMPWRSURWAT,2024,1,RE1,SummerDay,RE1,0.0131
RE1,PWRWAT,DEMPWRSURWAT,2025,1,RE1,SummerDay,RE1,0.0141
RE1,PWRWAT,DEMPWRSURWAT,2026,1,RE1,SummerDay,RE1,0.0153
RE1,PWRWAT,DEMPWRSURWAT,2027,1,RE1,SummerDay,RE1,0.0166
RE1,PWRWAT,DEMPWRSURWAT,2028,1,RE1,SummerDay,RE1,0.0181
RE1,PWRWAT,DEMPWRSURWAT,2029,1,RE1,SummerDay,RE1,0.0196
RE1,PWRWAT,DEMPWRSURWAT,2030,1,RE1,SummerDay,RE1,0.0207
RE1,PWRWAT,DEMPWRSURWAT,2031,1,RE1,SummerDay,RE1,0.022
RE1,PWRWAT,DEMPWRSURWAT,2032,1,RE1,SummerDay,RE1,0.0242
RE1,PWRWAT,DEMPWRSURWAT,2033,1,RE1,SummerDay,RE1,0.026
RE1,PWRWAT,DEMPWRSURWAT,2034,1,RE1,SummerDay,RE1,0.0281
RE1,PWRWAT,DEMPWRSURWAT,2035,1,RE1,SummerDay,RE1,0.0302
RE1,TRABIO,DEMTRABIO,2020,1,RE1,SummerDay,RE1,3.3599
RE1,TRABIO,DEMTRABIO,2021,1,RE1,SummerDay,RE1,3.4609
RE1,TRABIO,DEMTRABIO,2022,1,RE1,SummerDay,RE1,3.5615
RE1,TRABIO,DEMTRABIO,2023,1,RE1,SummerDay,RE1,3.6625
RE1,TRABIO,DEMTRABIO,2024,1,RE1,SummerDay,RE1,3.7632
RE1,TRABIO,DEMTRABIO,2025,1,RE1,SummerDay,RE1,3.8976
