t,f,m,y,l,r,UseByTechnology
DEMAGRGWTWAT,ELC002,1,2030,S21,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2031,S21,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2032,S21,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2033,S21,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2034,S21,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2035,S21,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2020,S21,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2021,S21,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2022,S21,RE1,0.055
DEMAGRGWTWAT,WTRGWT,1,2023,S21,RE1,0.1158
DEMAGRGWTWAT,WTRGWT,1,2024,S21,RE1,0.0993
DEMAGRGWTWAT,WTRGWT,1,2025,S21,RE1,0.0828
DEMAGRGWTWAT,WTRGWT,1,2026,S21,RE1,0.0662
DEMAGRGWTWAT,WTRGWT,1,2027,S21,RE1,0.0496
DEMAGRGWTWAT,WTRGWT,1,2028,S21,RE1,0.0331
DEMAGRGWTWAT,WTRGWT,1,2029,S21,RE1,0.0166
DEMAGRGWTWAT,WTRGWT,1,2030,S21,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2031,S21,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2032,S21,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2033,S21,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2034,S21,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2035,S21,RE1,0.0
DEMAGRSURWAT,ELC002,1,2020,S21,RE1,0.1421
DEMAGRSURWAT,ELC002,1,2021,S21,RE1,0.2066
DEMAGRSURWAT,ELC002,1,2022,S21,RE1,0.2277
DEMAGRSURWAT,ELC002,1,2023,S21,RE1,0.2435
DEMAGRSURWAT,ELC002,1,2024,S21,RE1,0.3264
DEMAGRSURWAT,ELC002,1,2025,S21,RE1,0.4122
DEMAGRSURWAT,ELC002,1,2026,S21,RE1,0.4952
DEMAGRSURWAT,ELC002,1,2027,S21,RE1,0.5785
DEMAGRSURWAT,ELC002,1,2028,S21,RE1,0.6648
DEMAGRSURWAT,ELC002,1,2029,S21,RE1,0.7514
DEMAGRSURWAT,ELC002,1,2030,S21,RE1,0.8382
DEMAGRSURWAT,ELC002,1,2031,S21,RE1,0.8592
DEMAGRSURWAT,ELC002,1,2032,S21,RE1,0.8804
DEMAGRSURWAT,ELC002,1,2033,S21,RE1,0.9017
DEMAGRSURWAT,ELC002,1,2034,S21,RE1,0.923
DEMAGRSURWAT,ELC002,1,2035,S21,RE1,0.9448
DEMAGRSURWAT,WTRSUR,1,2020,S21,RE1,0.1652
DEMAGRSURWAT,WTRSUR,1,2021,S21,RE1,0.2403
DEMAGRSURWAT,WTRSUR,1,2022,S21,RE1,0.2648
DEMAGRSURWAT,WTRSUR,1,2023,S21,RE1,0.2832
DEMAGRSURWAT,WTRSUR,1,2024,S21,RE1,0.3795
DEMAGRSURWAT,WTRSUR,1,2025,S21,RE1,0.4793
DEMAGRSURWAT,WTRSUR,1,2026,S21,RE1,0.5758
DEMAGRSURWAT,WTRSUR,1,2027,S21,RE1,0.6727
DEMAGRSURWAT,WTRSUR,1,2028,S21,RE1,0.7731
DEMAGRSURWAT,WTRSUR,1,2029,S21,RE1,0.8738
DEMAGRSURWAT,WTRSUR,1,2030,S21,RE1,0.9747
DEMAGRSURWAT,WTRSUR,1,2031,S21,RE1,0.9991
DEMAGRSURWAT,WTRSUR,1,2032,S21,RE1,1.0237
DEMAGRSURWAT,WTRSUR,1,2033,S21,RE1,1.0485
DEMAGRSURWAT,WTRSUR,1,2034,S21,RE1,1.0733
DEMAGRSURWAT,WTRSUR,1,2035,S21,RE1,1.0986
DEMPUBGWTWAT,ELC002,1,2020,S21,RE1,1.1435
DEMPUBGWTWAT,ELC002,1,2021,S21,RE1,1.1621
DEMPUBGWTWAT,ELC002,1,2022,S21,RE1,1.1621
DEMPUBGWTWAT,ELC002,1,2023,S21,RE1,1.1621
DEMPUBGWTWAT,ELC002,1,2024,S21,RE1,1.1621
DEMPUBGWTWAT,ELC002,1,2025,S21,RE1,1.1621
DEMPUBGWTWAT,ELC002,1,2026,S21,RE1,1.1621
DEMPUBGWTWAT,ELC002,1,2027,S21,RE1,1.1621
DEMPUBGWTWAT,ELC002,1,2028,S21,RE1,1.1621
DEMPUBGWTWAT,ELC002,1,2029,S21,RE1,1.1621
DEMPUBGWTWAT,ELC002,1,2030,S21,RE1,1.1621
DEMPUBGWTWAT,ELC002,1,2031,S21,RE1,1.1621
DEMPUBGWTWAT,ELC002,1,2032,S21,RE1,1.1621
DEMPUBGWTWAT,ELC002,1,2033,S21,RE1,1.1621
DEMPUBGWTWAT,ELC002,1,2034,S21,RE1,1.1621
DEMPUBGWTWAT,ELC002,1,2035,S21,RE1,1.1621
DEMPUBGWTWAT,WTRGWT,1,2020,S21,RE1,0.2703
DEMPUBGWTWAT,WTRGWT,1,2021,S21,RE1,0.2747
DEMPUBGWTWAT,WTRGWT,1,2022,S21,RE1,0.2747
DEMPUBGWTWAT,WTRGWT,1,2023,S21,RE1,0.2747
DEMPUBGWTWAT,WTRGWT,1,2024,S21,RE1,0.2747
DEMPUBGWTWAT,WTRGWT,1,2025,S21,RE1,0.2747
DEMPUBGWTWAT,WTRGWT,1,2026,S21,RE1,0.2747
DEMPUBGWTWAT,WTRGWT,1,2027,S21,RE1,0.2747
DEMPUBGWTWAT,WTRGWT,1,2028,S21,RE1,0.2747
DEMPUBGWTWAT,WTRGWT,1,2029,S21,RE1,0.2747
DEMPUBGWTWAT,WTRGWT,1,2030,S21,RE1,0.2747
DEMPUBGWTWAT,WTRGWT,1,2031,S21,RE1,0.2747
DEMPUBGWTWAT,WTRGWT,1,2032,S21,RE1,0.2747
DEMPUBGWTWAT,WTRGWT,1,2033,S21,RE1,0.2747
DEMPUBGWTWAT,WTRGWT,1,2034,S21,RE1,0.2747
DEMPUBGWTWAT,WTRGWT,1,2035,S21,RE1,0.2747
DEMPUBSURWAT,ELC002,1,2020,S21,RE1,0.7747
DEMPUBSURWAT,ELC002,1,2021,S21,RE1,0.8709
DEMPUBSURWAT,ELC002,1,2022,S21,RE1,0.9857
DEMPUBSURWAT,ELC002,1,2023,S21,RE1,1.1035
DEMPUBSURWAT,ELC002,1,2024,S21,RE1,1.226
DEMPUBSURWAT,ELC002,1,2025,S21,RE1,1.3548
DEMPUBSURWAT,ELC002,1,2026,S21,RE1,1.4882
DEMPUBSURWAT,ELC002,1,2027,S21,RE1,1.6262
DEMPUBSURWAT,ELC002,1,2028,S21,RE1,1.772
DEMPUBSURWAT,ELC002,1,2029,S21,RE1,1.9225
DEMPUBSURWAT,ELC002,1,2030,S21,RE1,2.0807
DEMPUBSURWAT,ELC002,1,2031,S21,RE1,2.2451
DEMPUBSURWAT,ELC002,1,2032,S21,RE1,2.4157
DEMPUBSURWAT,ELC002,1,2033,S21,RE1,2.5941
DEMPUBSURWAT,ELC002,1,2034,S21,RE1,2.7802
DEMPUBSURWAT,ELC002,1,2035,S21,RE1,2.9756
DEMPUBSURWAT,WTRSUR,1,2020,S21,RE1,0.2747
DEMPUBSURWAT,WTRSUR,1,2021,S21,RE1,0.3088
DEMPUBSURWAT,WTRSUR,1,2022,S21,RE1,0.3495
DEMPUBSURWAT,WTRSUR,1,2023,S21,RE1,0.3913
DEMPUBSURWAT,WTRSUR,1,2024,S21,RE1,0.4348
DEMPUBSURWAT,WTRSUR,1,2025,S21,RE1,0.4804
DEMPUBSURWAT,WTRSUR,1,2026,S21,RE1,0.5277
DEMPUBSURWAT,WTRSUR,1,2027,S21,RE1,0.5767
DEMPUBSURWAT,WTRSUR,1,2028,S21,RE1,0.6284
DEMPUBSURWAT,WTRSUR,1,2029,S21,RE1,0.6817
DEMPUBSURWAT,WTRSUR,1,2030,S21,RE1,0.7378
DEMPUBSURWAT,WTRSUR,1,2031,S21,RE1,0.7961
DEMPUBSURWAT,WTRSUR,1,2032,S21,RE1,0.8566
DEMPUBSURWAT,WTRSUR,1,2033,S21,RE1,0.9199
DEMPUBSURWAT,WTRSUR,1,2034,S21,RE1,0.9859
DEMPUBSURWAT,WTRSUR,1,2035,S21,RE1,1.0552
DEMPWRSURWAT,ELC002,1,2020,S21,RE1,0.0473
DEMPWRSURWAT,ELC002,1,2021,S21,RE1,0.0509
DEMPWRSURWAT,ELC002,1,2022,S21,RE1,0.0555
DEMPWRSURWAT,ELC002,1,2023,S21,RE1,0.0612
DEMPWRSURWAT,ELC002,1,2024,S21,RE1,0.067
DEMPWRSURWAT,ELC002,1,2025,S21,RE1,0.0739
DEMPWRSURWAT,ELC002,1,2026,S21,RE1,0.0828
DEMPWRSURWAT,ELC002,1,2027,S21,RE1,0.0897
DEMPWRSURWAT,ELC002,1,2028,S21,RE1,0.0969
DEMPWRSURWAT,ELC002,1,2029,S21,RE1,0.1048
DEMPWRSURWAT,ELC002,1,2030,S21,RE1,0.1102
DEMPWRSURWAT,ELC002,1,2031,S21,RE1,0.1188
DEMPWRSURWAT,ELC002,1,2032,S21,RE1,0.1283
DEMPWRSURWAT,ELC002,1,2033,S21,RE1,0.1379
DEMPWRSURWAT,ELC002,1,2034,S21,RE1,0.1483
DEMPWRSURWAT,ELC002,1,2035,S21,RE1,0.1591
DEMPWRSURWAT,WTRSUR,1,2020,S21,RE1,0.0168
DEMPWRSURWAT,WTRSUR,1,2021,S21,RE1,0.018
DEMPWRSURWAT,WTRSUR,1,2022,S21,RE1,0.0197
DEMPWRSURWAT,WTRSUR,1,2023,S21,RE1,0.0217
DEMPWRSURWAT,WTRSUR,1,2024,S21,RE1,0.0238
DEMPWRSURWAT,WTRSUR,1,2025,S21,RE1,0.0262
DEMPWRSURWAT,WTRSUR,1,2026,S21,RE1,0.0294
DEMPWRSURWAT,WTRSUR,1,2027,S21,RE1,0.0318
DEMPWRSURWAT,WTRSUR,1,2028,S21,RE1,0.0344
DEMPWRSURWAT,WTRSUR,1,2029,S21,RE1,0.0372
DEMPWRSURWAT,WTRSUR,1,2030,S21,RE1,0.0391
DEMPWRSURWAT,WTRSUR,1,2031,S21,RE1,0.0421
DEMPWRSURWAT,WTRSUR,1,2032,S21,RE1,0.0455
DEMPWRSURWAT,WTRSUR,1,2033,S21,RE1,0.0489
DEMPWRSURWAT,WTRSUR,1,2034,S21,RE1,0.0526
DEMPWRSURWAT,WTRSUR,1,2035,S21,RE1,0.0564
DEMTRABIO,CRPMAI,1,2020,S21,RE1,0.3922
DEMTRABIO,CRPMAI,1,2021,S21,RE1,0.404
DEMTRABIO,CRPMAI,1,2022,S21,RE1,0.4157
DEMTRABIO,CRPMAI,1,2023,S21,RE1,0.4275
DEMTRABIO,CRPMAI,1,2024,S21,RE1,0.4392
DEMTRABIO,CRPMAI,1,2025,S21,RE1,0.4549
DEMTRABIO,CRPMAI,1,2026,S21,RE1,0.4667
DEMTRABIO,CRPMAI,1,2027,S21,RE1,0.4785
DEMTRABIO,CRPMAI,1,2028,S21,RE1,0.4941
DEMTRABIO,CRPMAI,1,2029,S21,RE1,0.5098
DEMTRABIO,CRPMAI,1,2030,S21,RE1,0.5255
DEMTRABIO,CRPMAI,1,2031,S21,RE1,0.5412
DEMTRABIO,CRPMAI,1,2032,S21,RE1,0.5569
DEMTRABIO,CRPMAI,1,2033,S21,RE1,0.5726
DEMTRABIO,CRPMAI,1,2034,S21,RE1,0.5883
DEMTRABIO,CRPMAI,1,2035,S21,RE1,0.6039
LNDBLT,LND,1,2020,S21,RE1,4.965
LNDBLT,LND,1,2021,S21,RE1,5.0312
LNDBLT,LND,1,2022,S21,RE1,5.0643
LNDBLT,LND,1,2023,S21,RE1,5.1305
LNDBLT,LND,1,2024,S21,RE1,5.1636
LNDBLT,LND,1,2025,S21,RE1,5.2298
LNDBLT,LND,1,2026,S21,RE1,5.2629
LNDBLT,LND,1,2027,S21,RE1,5.3291
LNDBLT,LND,1,2028,S21,RE1,5.3622
LNDBLT,LND,1,2029,S21,RE1,5.4284
LNDBLT,LND,1,2030,S21,RE1,5.4946
LNDBLT,LND,1,2031,S21,RE1,5.5277
LNDBLT,LND,1,2032,S21,RE1,5.5939
LNDBLT,LND,1,2033,S21,RE1,5.6601
LNDBLT,LND,1,2034,S21,RE1,5.6932
LNDBLT,LND,1,2035,S21,RE1,5.7594
LNDBLT,WTRPRC,1,2020,S21,RE1,5.958
LNDBLT,WTRPRC,1,2021,S21,RE1,6.0374
LNDBLT,WTRPRC,1,2022,S21,RE1,6.0772
LNDBLT,WTRPRC,1,2023,S21,RE1,6.1566
LNDBLT,WTRPRC,1,2024,S21,RE1,6.1963
LNDBLT,WTRPRC,1,2025,S21,RE1,6.2758
LNDBLT,WTRPRC,1,2026,S21,RE1,6.3155
LNDBLT,WTRPRC,1,2027,S21,RE1,6.3949
LNDBLT,WTRPRC,1,2028,S21,RE1,6.4346
LNDBLT,WTRPRC,1,2029,S21,RE1,6.5141
LNDBLT,WTRPRC,1,2030,S21,RE1,6.5935
LNDBLT,WTRPRC,1,2031,S21,RE1,6.6332
LNDBLT,WTRPRC,1,2032,S21,RE1,6.7127
LNDBLT,WTRPRC,1,2033,S21,RE1,6.7921
LNDBLT,WTRPRC,1,2034,S21,RE1,6.8318
LNDBLT,WTRPRC,1,2035,S21,RE1,6.9113
LNDFOR,LND,1,2020,S21,RE1,83.9416
LNDFOR,LND,1,2021,S21,RE1,83.8863
LNDFOR,LND,1,2022,S21,RE1,83.8684
LNDFOR,LND,1,2023,S21,RE1,83.8177
LNDFOR,LND,1,2024,S21,RE1,83.799
LNDFOR,LND,1,2025,S21,RE1,83.7396
LNDFOR,LND,1,2026,S21,RE1,83.7206
LNDFOR,LND,1,2027,S21,RE1,83.6679
LNDFOR,LND,1,2028,S21,RE1,83.64
LNDFOR,LND,1,2029,S21,RE1,83.5789
LNDFOR,LND,1,2030,S21,RE1,83.3141
LNDFOR,LND,1,2031,S21,RE1,83.3141
LNDFOR,LND,1,2032,S21,RE1,83.3141
LNDFOR,LND,1,2033,S21,RE1,82.9563
LNDFOR,LND,1,2034,S21,RE1,82.6986
LNDFOR,LND,1,2035,S21,RE1,82.3377
LNDFOR,WTRPRC,1,2020,S21,RE1,100.7299
LNDFOR,WTRPRC,1,2021,S21,RE1,100.6635
LNDFOR,WTRPRC,1,2022,S21,RE1,100.6421
LNDFOR,WTRPRC,1,2023,S21,RE1,100.5812
LNDFOR,WTRPRC,1,2024,S21,RE1,100.5588
LNDFOR,WTRPRC,1,2025,S21,RE1,100.4875
LNDFOR,WTRPRC,1,2026,S21,RE1,100.4647
LNDFOR,WTRPRC,1,2027,S21,RE1,100.4014
LNDFOR,WTRPRC,1,2028,S21,RE1,100.368
LNDFOR,WTRPRC,1,2029,S21,RE1,100.2947
LNDFOR,WTRPRC,1,2030,S21,RE1,99.9769
LNDFOR,WTRPRC,1,2031,S21,RE1,99.9769
LNDFOR,WTRPRC,1,2032,S21,RE1,99.9769
LNDFOR,WTRPRC,1,2033,S21,RE1,99.5476
LNDFOR,WTRPRC,1,2034,S21,RE1,99.2383
LNDFOR,WTRPRC,1,2035,S21,RE1,98.8052
LNDMAIIRR,AGRDSL,1,2020,S21,RE1,0.0551
LNDMAIIRR,AGRDSL,1,2021,S21,RE1,0.1197
LNDMAIIRR,AGRDSL,1,2022,S21,RE1,0.1846
LNDMAIIRR,AGRDSL,1,2023,S21,RE1,0.2492
LNDMAIIRR,AGRDSL,1,2024,S21,RE1,0.3141
LNDMAIIRR,AGRDSL,1,2025,S21,RE1,0.3829
LNDMAIIRR,AGRDSL,1,2026,S21,RE1,0.4478
LNDMAIIRR,AGRDSL,1,2027,S21,RE1,0.5131
LNDMAIIRR,AGRDSL,1,2028,S21,RE1,0.5822
LNDMAIIRR,AGRDSL,1,2029,S21,RE1,0.6514
LNDMAIIRR,AGRDSL,1,2030,S21,RE1,0.7209
LNDMAIIRR,AGRDSL,1,2031,S21,RE1,0.7409
LNDMAIIRR,AGRDSL,1,2032,S21,RE1,0.761
LNDMAIIRR,AGRDSL,1,2033,S21,RE1,0.781
LNDMAIIRR,AGRDSL,1,2034,S21,RE1,0.8011
LNDMAIIRR,AGRDSL,1,2035,S21,RE1,0.8215
LNDMAIIRR,AGRWAT,1,2020,S21,RE1,0.0337
LNDMAIIRR,AGRWAT,1,2021,S21,RE1,0.0733
LNDMAIIRR,AGRWAT,1,2022,S21,RE1,0.113
LNDMAIIRR,AGRWAT,1,2023,S21,RE1,0.1526
LNDMAIIRR,AGRWAT,1,2024,S21,RE1,0.1923
LNDMAIIRR,AGRWAT,1,2025,S21,RE1,0.2344
LNDMAIIRR,AGRWAT,1,2026,S21,RE1,0.2742
LNDMAIIRR,AGRWAT,1,2027,S21,RE1,0.3141
LNDMAIIRR,AGRWAT,1,2028,S21,RE1,0.3565
LNDMAIIRR,AGRWAT,1,2029,S21,RE1,0.3988
LNDMAIIRR,AGRWAT,1,2030,S21,RE1,0.4413
LNDMAIIRR,AGRWAT,1,2031,S21,RE1,0.4536
LNDMAIIRR,AGRWAT,1,2032,S21,RE1,0.4659
LNDMAIIRR,AGRWAT,1,2033,S21,RE1,0.4782
LNDMAIIRR,AGRWAT,1,2034,S21,RE1,0.4905
LNDMAIIRR,AGRWAT,1,2035,S21,RE1,0.503
LNDMAIIRR,LND,1,2020,S21,RE1,0.1125
LNDMAIIRR,LND,1,2021,S21,RE1,0.2442
LNDMAIIRR,LND,1,2022,S21,RE1,0.3767
LNDMAIIRR,LND,1,2023,S21,RE1,0.5085
LNDMAIIRR,LND,1,2024,S21,RE1,0.641
LNDMAIIRR,LND,1,2025,S21,RE1,0.7814
LNDMAIIRR,LND,1,2026,S21,RE1,0.9139
LNDMAIIRR,LND,1,2027,S21,RE1,1.0471
LNDMAIIRR,LND,1,2028,S21,RE1,1.1882
LNDMAIIRR,LND,1,2029,S21,RE1,1.3293
LNDMAIIRR,LND,1,2030,S21,RE1,1.4711
LNDMAIIRR,LND,1,2031,S21,RE1,1.512
LNDMAIIRR,LND,1,2032,S21,RE1,1.553
LNDMAIIRR,LND,1,2033,S21,RE1,1.5939
LNDMAIIRR,LND,1,2034,S21,RE1,1.6348
LNDMAIIRR,LND,1,2035,S21,RE1,1.6765
LNDMAIIRR,WTRPRC,1,2020,S21,RE1,0.135
LNDMAIIRR,WTRPRC,1,2021,S21,RE1,0.2931
LNDMAIIRR,WTRPRC,1,2022,S21,RE1,0.4521
LNDMAIIRR,WTRPRC,1,2023,S21,RE1,0.6102
LNDMAIIRR,WTRPRC,1,2024,S21,RE1,0.7692
LNDMAIIRR,WTRPRC,1,2025,S21,RE1,0.9377
LNDMAIIRR,WTRPRC,1,2026,S21,RE1,1.0966
LNDMAIIRR,WTRPRC,1,2027,S21,RE1,1.2565
LNDMAIIRR,WTRPRC,1,2028,S21,RE1,1.4258
LNDMAIIRR,WTRPRC,1,2029,S21,RE1,1.5952
LNDMAIIRR,WTRPRC,1,2030,S21,RE1,1.7654
LNDMAIIRR,WTRPRC,1,2031,S21,RE1,1.8144
LNDMAIIRR,WTRPRC,1,2032,S21,RE1,1.8636
LNDMAIIRR,WTRPRC,1,2033,S21,RE1,1.9127
LNDMAIIRR,WTRPRC,1,2034,S21,RE1,1.9618
LNDMAIIRR,WTRPRC,1,2035,S21,RE1,2.0118
LNDMAIRNF,AGRDSL,1,2020,S21,RE1,0.399
LNDMAIRNF,AGRDSL,1,2021,S21,RE1,0.3591
LNDMAIRNF,AGRDSL,1,2022,S21,RE1,0.3192
LNDMAIRNF,AGRDSL,1,2023,S21,RE1,0.2793
LNDMAIRNF,AGRDSL,1,2024,S21,RE1,0.2394
LNDMAIRNF,AGRDSL,1,2025,S21,RE1,0.1995
LNDMAIRNF,AGRDSL,1,2026,S21,RE1,0.1596
LNDMAIRNF,AGRDSL,1,2027,S21,RE1,0.1197
LNDMAIRNF,AGRDSL,1,2028,S21,RE1,0.0798
LNDMAIRNF,AGRDSL,1,2029,S21,RE1,0.0399
LNDMAIRNF,AGRDSL,1,2030,S21,RE1,0.0
LNDMAIRNF,AGRDSL,1,2031,S21,RE1,0.0
LNDMAIRNF,AGRDSL,1,2032,S21,RE1,0.0
LNDMAIRNF,AGRDSL,1,2033,S21,RE1,0.0
LNDMAIRNF,AGRDSL,1,2034,S21,RE1,0.0
LNDMAIRNF,AGRDSL,1,2035,S21,RE1,0.0
LNDMAIRNF,LND,1,2020,S21,RE1,1.3571
LNDMAIRNF,LND,1,2021,S21,RE1,1.2214
LNDMAIRNF,LND,1,2022,S21,RE1,1.0857
LNDMAIRNF,LND,1,2023,S21,RE1,0.95
LNDMAIRNF,LND,1,2024,S21,RE1,0.8143
LNDMAIRNF,LND,1,2025,S21,RE1,0.6786
LNDMAIRNF,LND,1,2026,S21,RE1,0.5428
LNDMAIRNF,LND,1,2027,S21,RE1,0.4071
LNDMAIRNF,LND,1,2028,S21,RE1,0.2714
LNDMAIRNF,LND,1,2029,S21,RE1,0.1357
LNDMAIRNF,LND,1,2030,S21,RE1,0.0
LNDMAIRNF,LND,1,2031,S21,RE1,0.0
LNDMAIRNF,LND,1,2032,S21,RE1,0.0
LNDMAIRNF,LND,1,2033,S21,RE1,0.0
LNDMAIRNF,LND,1,2034,S21,RE1,0.0
LNDMAIRNF,LND,1,2035,S21,RE1,0.0
LNDMAIRNF,WTRPRC,1,2020,S21,RE1,1.6285
LNDMAIRNF,WTRPRC,1,2021,S21,RE1,1.4657
LNDMAIRNF,WTRPRC,1,2022,S21,RE1,1.3028
LNDMAIRNF,WTRPRC,1,2023,S21,RE1,1.14
LNDMAIRNF,WTRPRC,1,2024,S21,RE1,0.9771
LNDMAIRNF,WTRPRC,1,2025,S21,RE1,0.8143
LNDMAIRNF,WTRPRC,1,2026,S21,RE1,0.6514
LNDMAIRNF,WTRPRC,1,2027,S21,RE1,0.4886
LNDMAIRNF,WTRPRC,1,2028,S21,RE1,0.3257
LNDMAIRNF,WTRPRC,1,2029,S21,RE1,0.1629
LNDMAIRNF,WTRPRC,1,2030,S21,RE1,0.0
LNDMAIRNF,WTRPRC,1,2031,S21,RE1,0.0
LNDMAIRNF,WTRPRC,1,2032,S21,RE1,0.0
LNDMAIRNF,WTRPRC,1,2033,S21,RE1,0.0
LNDMAIRNF,WTRPRC,1,2034,S21,RE1,0.0
LNDMAIRNF,WTRPRC,1,2035,S21,RE1,0.0
LNDRICIRR,AGRDSL,1,2020,S21,RE1,0.0892
LNDRICIRR,AGRDSL,1,2021,S21,RE1,0.1034
LNDRICIRR,AGRDSL,1,2022,S21,RE1,0.1207
LNDRICIRR,AGRDSL,1,2023,S21,RE1,0.138
LNDRICIRR,AGRDSL,1,2024,S21,RE1,0.1556
LNDRICIRR,AGRDSL,1,2025,S21,RE1,0.1732
LNDRICIRR,AGRDSL,1,2026,S21,RE1,0.1908
LNDRICIRR,AGRDSL,1,2027,S21,RE1,0.2085
LNDRICIRR,AGRDSL,1,2028,S21,RE1,0.2263
LNDRICIRR,AGRDSL,1,2029,S21,RE1,0.2444
LNDRICIRR,AGRDSL,1,2030,S21,RE1,0.2623
LNDRICIRR,AGRDSL,1,2031,S21,RE1,0.2676
LNDRICIRR,AGRDSL,1,2032,S21,RE1,0.2729
LNDRICIRR,AGRDSL,1,2033,S21,RE1,0.2785
LNDRICIRR,AGRDSL,1,2034,S21,RE1,0.284
LNDRICIRR,AGRDSL,1,2035,S21,RE1,0.2897
LNDRICIRR,AGRWAT,1,2020,S21,RE1,0.0819
LNDRICIRR,AGRWAT,1,2021,S21,RE1,0.0949
LNDRICIRR,AGRWAT,1,2022,S21,RE1,0.1108
LNDRICIRR,AGRWAT,1,2023,S21,RE1,0.1268
LNDRICIRR,AGRWAT,1,2024,S21,RE1,0.1429
LNDRICIRR,AGRWAT,1,2025,S21,RE1,0.159
LNDRICIRR,AGRWAT,1,2026,S21,RE1,0.1753
LNDRICIRR,AGRWAT,1,2027,S21,RE1,0.1915
LNDRICIRR,AGRWAT,1,2028,S21,RE1,0.2078
LNDRICIRR,AGRWAT,1,2029,S21,RE1,0.2244
LNDRICIRR,AGRWAT,1,2030,S21,RE1,0.2409
LNDRICIRR,AGRWAT,1,2031,S21,RE1,0.2457
LNDRICIRR,AGRWAT,1,2032,S21,RE1,0.2507
LNDRICIRR,AGRWAT,1,2033,S21,RE1,0.2558
LNDRICIRR,AGRWAT,1,2034,S21,RE1,0.2608
LNDRICIRR,AGRWAT,1,2035,S21,RE1,0.2661
LNDRICIRR,LND,1,2020,S21,RE1,0.1821
LNDRICIRR,LND,1,2021,S21,RE1,0.2109
LNDRICIRR,LND,1,2022,S21,RE1,0.2463
LNDRICIRR,LND,1,2023,S21,RE1,0.2817
LNDRICIRR,LND,1,2024,S21,RE1,0.3175
LNDRICIRR,LND,1,2025,S21,RE1,0.3534
LNDRICIRR,LND,1,2026,S21,RE1,0.3895
LNDRICIRR,LND,1,2027,S21,RE1,0.4255
LNDRICIRR,LND,1,2028,S21,RE1,0.4619
LNDRICIRR,LND,1,2029,S21,RE1,0.4987
LNDRICIRR,LND,1,2030,S21,RE1,0.5354
LNDRICIRR,LND,1,2031,S21,RE1,0.5461
LNDRICIRR,LND,1,2032,S21,RE1,0.557
LNDRICIRR,LND,1,2033,S21,RE1,0.5684
LNDRICIRR,LND,1,2034,S21,RE1,0.5796
LNDRICIRR,LND,1,2035,S21,RE1,0.5912
LNDRICIRR,WTRPRC,1,2020,S21,RE1,0.2185
LNDRICIRR,WTRPRC,1,2021,S21,RE1,0.2531
LNDRICIRR,WTRPRC,1,2022,S21,RE1,0.2955
LNDRICIRR,WTRPRC,1,2023,S21,RE1,0.3381
LNDRICIRR,WTRPRC,1,2024,S21,RE1,0.381
LNDRICIRR,WTRPRC,1,2025,S21,RE1,0.4241
LNDRICIRR,WTRPRC,1,2026,S21,RE1,0.4673
LNDRICIRR,WTRPRC,1,2027,S21,RE1,0.5106
LNDRICIRR,WTRPRC,1,2028,S21,RE1,0.5543
LNDRICIRR,WTRPRC,1,2029,S21,RE1,0.5985
LNDRICIRR,WTRPRC,1,2030,S21,RE1,0.6425
LNDRICIRR,WTRPRC,1,2031,S21,RE1,0.6553
LNDRICIRR,WTRPRC,1,2032,S21,RE1,0.6684
LNDRICIRR,WTRPRC,1,2033,S21,RE1,0.682
LNDRICIRR,WTRPRC,1,2034,S21,RE1,0.6956
LNDRICIRR,WTRPRC,1,2035,S21,RE1,0.7095
LNDRICRNF,AGRDSL,1,2020,S21,RE1,0.1286
LNDRICRNF,AGRDSL,1,2021,S21,RE1,0.1247
LNDRICRNF,AGRDSL,1,2022,S21,RE1,0.1107
LNDRICRNF,AGRDSL,1,2023,S21,RE1,0.0969
LNDRICRNF,AGRDSL,1,2024,S21,RE1,0.0831
LNDRICRNF,AGRDSL,1,2025,S21,RE1,0.0692
LNDRICRNF,AGRDSL,1,2026,S21,RE1,0.0554
LNDRICRNF,AGRDSL,1,2027,S21,RE1,0.0416
LNDRICRNF,AGRDSL,1,2028,S21,RE1,0.0277
LNDRICRNF,AGRDSL,1,2029,S21,RE1,0.0138
LNDRICRNF,AGRDSL,1,2030,S21,RE1,0.0
LNDRICRNF,AGRDSL,1,2031,S21,RE1,0.0
LNDRICRNF,AGRDSL,1,2032,S21,RE1,0.0
LNDRICRNF,AGRDSL,1,2033,S21,RE1,0.0
LNDRICRNF,AGRDSL,1,2034,S21,RE1,0.0
LNDRICRNF,AGRDSL,1,2035,S21,RE1,0.0
LNDRICRNF,LND,1,2020,S21,RE1,0.4373
LNDRICRNF,LND,1,2021,S21,RE1,0.424
LNDRICRNF,LND,1,2022,S21,RE1,0.3767
