r_x,f,t,y,m,r_y,l,r,UseByTechnologyByMode
RE1,ELC002,DEMPWRSURWAT,2035,1,RE1,S12,RE1,0.0126
RE1,WTRSUR,DEMPWRSURWAT,2020,1,RE1,S12,RE1,0.006
RE1,WTRSUR,DEMPWRSURWAT,2021,1,RE1,S12,RE1,0.0061
RE1,WTRSUR,DEMPWRSURWAT,2022,1,RE1,S12,RE1,0.0069
RE1,WTRSUR,DEMPWRSURWAT,2023,1,RE1,S12,RE1,0.0069
RE1,WTRSUR,DEMPWRSURWAT,2024,1,RE1,S12,RE1,0.0069
RE1,WTRSUR,DEMPWRSURWAT,2025,1,RE1,S12,RE1,0.0069
RE1,WTRSUR,DEMPWRSURWAT,2026,1,RE1,S12,RE1,0.0069
RE1,WTRSUR,DEMPWRSURWAT,2027,1,RE1,S12,RE1,0.0069
RE1,WTRSUR,DEMPWRSURWAT,2028,1,RE1,S12,RE1,0.0069
RE1,WTRSUR,DEMPWRSURWAT,2029,1,RE1,S12,RE1,0.0069
RE1,WTRSUR,DEMPWRSURWAT,2030,1,RE1,S12,RE1,0.006
RE1,WTRSUR,DEMPWRSURWAT,2031,1,RE1,S12,RE1,0.0071
RE1,WTRSUR,DEMPWRSURWAT,2032,1,RE1,S12,RE1,0.0067
RE1,WTRSUR,DEMPWRSURWAT,2033,1,RE1,S12,RE1,0.0065
RE1,WTRSUR,DEMPWRSURWAT,2034,1,RE1,S12,RE1,0.0058
RE1,WTRSUR,DEMPWRSURWAT,2035,1,RE1,S12,RE1,0.0045
RE1,CRPMAI,DEMTRABIO,2020,1,RE1,S12,RE1,0.199
RE1,CRPMAI,DEMTRABIO,2021,1,RE1,S12,RE1,0.205
RE1,CRPMAI,DEMTRABIO,2022,1,RE1,S12,RE1,0.211
RE1,CRPMAI,DEMTRABIO,2023,1,RE1,S12,RE1,0.217
RE1,CRPMAI,DEMTRABIO,2024,1,RE1,S12,RE1,0.2229
RE1,CRPMAI,DEMTRABIO,2025,1,RE1,S12,RE1,0.2309
RE1,CRPMAI,DEMTRABIO,2026,1,RE1,S12,RE1,0.2369
RE1,CRPMAI,DEMTRABIO,2027,1,RE1,S12,RE1,0.2428
RE1,CRPMAI,DEMTRABIO,2028,1,RE1,S12,RE1,0.2508
RE1,CRPMAI,DEMTRABIO,2029,1,RE1,S12,RE1,0.2588
RE1,CRPMAI,DEMTRABIO,2030,1,RE1,S12,RE1,0.2667
RE1,CRPMAI,DEMTRABIO,2031,1,RE1,S12,RE1,0.2747
RE1,CRPMAI,DEMTRABIO,2032,1,RE1,S12,RE1,0.2827
RE1,CRPMAI,DEMTRABIO,2033,1,RE1,S12,RE1,0.2906
RE1,CRPMAI,DEMTRABIO,2034,1,RE1,S12,RE1,0.2986
RE1,CRPMAI,DEMTRABIO,2035,1,RE1,S12,RE1,0.3065
RE1,LND,LNDBLT,2020,1,RE1,S12,RE1,2.52
RE1,LND,LNDBLT,2021,1,RE1,S12,RE1,2.5536
RE1,LND,LNDBLT,2022,1,RE1,S12,RE1,2.5704
RE1,LND,LNDBLT,2023,1,RE1,S12,RE1,2.604
RE1,LND,LNDBLT,2024,1,RE1,S12,RE1,2.6208
RE1,LND,LNDBLT,2025,1,RE1,S12,RE1,2.6544
RE1,LND,LNDBLT,2026,1,RE1,S12,RE1,2.6712
RE1,LND,LNDBLT,2027,1,RE1,S12,RE1,2.7048
RE1,LND,LNDBLT,2028,1,RE1,S12,RE1,2.7216
RE1,LND,LNDBLT,2029,1,RE1,S12,RE1,2.7552
RE1,LND,LNDBLT,2030,1,RE1,S12,RE1,2.7888
RE1,LND,LNDBLT,2031,1,RE1,S12,RE1,2.8056
RE1,LND,LNDBLT,2032,1,RE1,S12,RE1,2.8392
RE1,LND,LNDBLT,2033,1,RE1,S12,RE1,2.8728
RE1,LND,LNDBLT,2034,1,RE1,S12,RE1,2.8896
RE1,LND,LNDBLT,2035,1,RE1,S12,RE1,2.9232
RE1,WTRPRC,LNDBLT,2020,1,RE1,S12,RE1,3.024
RE1,WTRPRC,LNDBLT,2021,1,RE1,S12,RE1,3.0643
RE1,WTRPRC,LNDBLT,2022,1,RE1,S12,RE1,3.0845
RE1,WTRPRC,LNDBLT,2023,1,RE1,S12,RE1,3.1248
RE1,WTRPRC,LNDBLT,2024,1,RE1,S12,RE1,3.145
RE1,WTRPRC,LNDBLT,2025,1,RE1,S12,RE1,3.1853
RE1,WTRPRC,LNDBLT,2026,1,RE1,S12,RE1,3.2054
RE1,WTRPRC,LNDBLT,2027,1,RE1,S12,RE1,3.2458
RE1,WTRPRC,LNDBLT,2028,1,RE1,S12,RE1,3.2659
RE1,WTRPRC,LNDBLT,2029,1,RE1,S12,RE1,3.3062
RE1,WTRPRC,LNDBLT,2030,1,RE1,S12,RE1,3.3466
RE1,WTRPRC,LNDBLT,2031,1,RE1,S12,RE1,3.3667
RE1,WTRPRC,LNDBLT,2032,1,RE1,S12,RE1,3.407
RE1,WTRPRC,LNDBLT,2033,1,RE1,S12,RE1,3.4474
RE1,WTRPRC,LNDBLT,2034,1,RE1,S12,RE1,3.4675
RE1,WTRPRC,LNDBLT,2035,1,RE1,S12,RE1,3.5078
RE1,LND,LNDFOR,2020,1,RE1,S12,RE1,42.6048
RE1,LND,LNDFOR,2021,1,RE1,S12,RE1,42.5767
RE1,LND,LNDFOR,2022,1,RE1,S12,RE1,42.5676
RE1,LND,LNDFOR,2023,1,RE1,S12,RE1,42.5419
RE1,LND,LNDFOR,2024,1,RE1,S12,RE1,42.5324
RE1,LND,LNDFOR,2025,1,RE1,S12,RE1,42.5023
RE1,LND,LNDFOR,2026,1,RE1,S12,RE1,42.4926
RE1,LND,LNDFOR,2027,1,RE1,S12,RE1,42.4659
RE1,LND,LNDFOR,2028,1,RE1,S12,RE1,42.4517
RE1,LND,LNDFOR,2029,1,RE1,S12,RE1,42.4207
RE1,LND,LNDFOR,2030,1,RE1,S12,RE1,42.2863
RE1,LND,LNDFOR,2031,1,RE1,S12,RE1,42.2863
RE1,LND,LNDFOR,2032,1,RE1,S12,RE1,42.2863
RE1,LND,LNDFOR,2033,1,RE1,S12,RE1,42.2863
RE1,LND,LNDFOR,2034,1,RE1,S12,RE1,42.2863
RE1,LND,LNDFOR,2035,1,RE1,S12,RE1,42.2863
RE1,WTRPRC,LNDFOR,2020,1,RE1,S12,RE1,51.1258
RE1,WTRPRC,LNDFOR,2021,1,RE1,S12,RE1,51.0921
RE1,WTRPRC,LNDFOR,2022,1,RE1,S12,RE1,51.0812
RE1,WTRPRC,LNDFOR,2023,1,RE1,S12,RE1,51.0503
RE1,WTRPRC,LNDFOR,2024,1,RE1,S12,RE1,51.0389
RE1,WTRPRC,LNDFOR,2025,1,RE1,S12,RE1,51.0027
RE1,WTRPRC,LNDFOR,2026,1,RE1,S12,RE1,50.9912
RE1,WTRPRC,LNDFOR,2027,1,RE1,S12,RE1,50.959
RE1,WTRPRC,LNDFOR,2028,1,RE1,S12,RE1,50.9421
RE1,WTRPRC,LNDFOR,2029,1,RE1,S12,RE1,50.9049
RE1,WTRPRC,LNDFOR,2030,1,RE1,S12,RE1,50.7436
RE1,WTRPRC,LNDFOR,2031,1,RE1,S12,RE1,50.7436
RE1,WTRPRC,LNDFOR,2032,1,RE1,S12,RE1,50.7436
RE1,WTRPRC,LNDFOR,2033,1,RE1,S12,RE1,50.7436
RE1,WTRPRC,LNDFOR,2034,1,RE1,S12,RE1,50.7436
RE1,WTRPRC,LNDFOR,2035,1,RE1,S12,RE1,50.7436
RE1,AGRDSL,LNDMAIIRR,2020,1,RE1,S12,RE1,0.028
RE1,AGRDSL,LNDMAIIRR,2021,1,RE1,S12,RE1,0.0607
RE1,AGRDSL,LNDMAIIRR,2022,1,RE1,S12,RE1,0.0937
RE1,AGRDSL,LNDMAIIRR,2023,1,RE1,S12,RE1,0.1265
RE1,AGRDSL,LNDMAIIRR,2024,1,RE1,S12,RE1,0.1594
RE1,AGRDSL,LNDMAIIRR,2025,1,RE1,S12,RE1,0.1943
RE1,AGRDSL,LNDMAIIRR,2026,1,RE1,S12,RE1,0.2273
RE1,AGRDSL,LNDMAIIRR,2027,1,RE1,S12,RE1,0.2604
RE1,AGRDSL,LNDMAIIRR,2028,1,RE1,S12,RE1,0.2955
RE1,AGRDSL,LNDMAIIRR,2029,1,RE1,S12,RE1,0.3306
RE1,AGRDSL,LNDMAIIRR,2030,1,RE1,S12,RE1,0.3659
RE1,AGRDSL,LNDMAIIRR,2031,1,RE1,S12,RE1,0.376
RE1,AGRDSL,LNDMAIIRR,2032,1,RE1,S12,RE1,0.3862
RE1,AGRDSL,LNDMAIIRR,2033,1,RE1,S12,RE1,0.3964
RE1,AGRDSL,LNDMAIIRR,2034,1,RE1,S12,RE1,0.4066
RE1,AGRDSL,LNDMAIIRR,2035,1,RE1,S12,RE1,0.417
RE1,AGRWAT,LNDMAIIRR,2020,1,RE1,S12,RE1,0.0171
RE1,AGRWAT,LNDMAIIRR,2021,1,RE1,S12,RE1,0.0372
RE1,AGRWAT,LNDMAIIRR,2022,1,RE1,S12,RE1,0.0574
RE1,AGRWAT,LNDMAIIRR,2023,1,RE1,S12,RE1,0.0774
RE1,AGRWAT,LNDMAIIRR,2024,1,RE1,S12,RE1,0.0976
RE1,AGRWAT,LNDMAIIRR,2025,1,RE1,S12,RE1,0.119
RE1,AGRWAT,LNDMAIIRR,2026,1,RE1,S12,RE1,0.1391
RE1,AGRWAT,LNDMAIIRR,2027,1,RE1,S12,RE1,0.1594
RE1,AGRWAT,LNDMAIIRR,2028,1,RE1,S12,RE1,0.1809
RE1,AGRWAT,LNDMAIIRR,2029,1,RE1,S12,RE1,0.2024
RE1,AGRWAT,LNDMAIIRR,2030,1,RE1,S12,RE1,0.224
RE1,AGRWAT,LNDMAIIRR,2031,1,RE1,S12,RE1,0.2302
RE1,AGRWAT,LNDMAIIRR,2032,1,RE1,S12,RE1,0.2365
RE1,AGRWAT,LNDMAIIRR,2033,1,RE1,S12,RE1,0.2427
RE1,AGRWAT,LNDMAIIRR,2034,1,RE1,S12,RE1,0.2489
RE1,AGRWAT,LNDMAIIRR,2035,1,RE1,S12,RE1,0.2553
RE1,LND,LNDMAIIRR,2020,1,RE1,S12,RE1,0.0571
RE1,LND,LNDMAIIRR,2021,1,RE1,S12,RE1,0.124
RE1,LND,LNDMAIIRR,2022,1,RE1,S12,RE1,0.1912
RE1,LND,LNDMAIIRR,2023,1,RE1,S12,RE1,0.2581
RE1,LND,LNDMAIIRR,2024,1,RE1,S12,RE1,0.3253
RE1,LND,LNDMAIIRR,2025,1,RE1,S12,RE1,0.3966
RE1,LND,LNDMAIIRR,2026,1,RE1,S12,RE1,0.4638
RE1,LND,LNDMAIIRR,2027,1,RE1,S12,RE1,0.5315
RE1,LND,LNDMAIIRR,2028,1,RE1,S12,RE1,0.6031
RE1,LND,LNDMAIIRR,2029,1,RE1,S12,RE1,0.6747
RE1,LND,LNDMAIIRR,2030,1,RE1,S12,RE1,0.7467
RE1,LND,LNDMAIIRR,2031,1,RE1,S12,RE1,0.7674
RE1,LND,LNDMAIIRR,2032,1,RE1,S12,RE1,0.7882
RE1,LND,LNDMAIIRR,2033,1,RE1,S12,RE1,0.809
RE1,LND,LNDMAIIRR,2034,1,RE1,S12,RE1,0.8298
RE1,LND,LNDMAIIRR,2035,1,RE1,S12,RE1,0.8509
RE1,WTRPRC,LNDMAIIRR,2020,1,RE1,S12,RE1,0.0685
RE1,WTRPRC,LNDMAIIRR,2021,1,RE1,S12,RE1,0.1488
RE1,WTRPRC,LNDMAIIRR,2022,1,RE1,S12,RE1,0.2295
RE1,WTRPRC,LNDMAIIRR,2023,1,RE1,S12,RE1,0.3097
RE1,WTRPRC,LNDMAIIRR,2024,1,RE1,S12,RE1,0.3904
RE1,WTRPRC,LNDMAIIRR,2025,1,RE1,S12,RE1,0.4759
RE1,WTRPRC,LNDMAIIRR,2026,1,RE1,S12,RE1,0.5566
RE1,WTRPRC,LNDMAIIRR,2027,1,RE1,S12,RE1,0.6377
RE1,WTRPRC,LNDMAIIRR,2028,1,RE1,S12,RE1,0.7237
RE1,WTRPRC,LNDMAIIRR,2029,1,RE1,S12,RE1,0.8096
RE1,WTRPRC,LNDMAIIRR,2030,1,RE1,S12,RE1,0.896
RE1,WTRPRC,LNDMAIIRR,2031,1,RE1,S12,RE1,0.9209
RE1,WTRPRC,LNDMAIIRR,2032,1,RE1,S12,RE1,0.9459
RE1,WTRPRC,LNDMAIIRR,2033,1,RE1,S12,RE1,0.9708
RE1,WTRPRC,LNDMAIIRR,2034,1,RE1,S12,RE1,0.9957
RE1,WTRPRC,LNDMAIIRR,2035,1,RE1,S12,RE1,1.0211
RE1,AGRDSL,LNDMAIRNF,2020,1,RE1,S12,RE1,0.2025
RE1,AGRDSL,LNDMAIRNF,2021,1,RE1,S12,RE1,0.1823
RE1,AGRDSL,LNDMAIRNF,2022,1,RE1,S12,RE1,0.162
RE1,AGRDSL,LNDMAIRNF,2023,1,RE1,S12,RE1,0.1418
RE1,AGRDSL,LNDMAIRNF,2024,1,RE1,S12,RE1,0.1215
RE1,AGRDSL,LNDMAIRNF,2025,1,RE1,S12,RE1,0.1013
RE1,AGRDSL,LNDMAIRNF,2026,1,RE1,S12,RE1,0.081
RE1,AGRDSL,LNDMAIRNF,2027,1,RE1,S12,RE1,0.0608
RE1,AGRDSL,LNDMAIRNF,2028,1,RE1,S12,RE1,0.0405
RE1,AGRDSL,LNDMAIRNF,2029,1,RE1,S12,RE1,0.0203
RE1,LND,LNDMAIRNF,2020,1,RE1,S12,RE1,0.6888
RE1,LND,LNDMAIRNF,2021,1,RE1,S12,RE1,0.6199
RE1,LND,LNDMAIRNF,2022,1,RE1,S12,RE1,0.551
RE1,LND,LNDMAIRNF,2023,1,RE1,S12,RE1,0.4822
RE1,LND,LNDMAIRNF,2024,1,RE1,S12,RE1,0.4133
RE1,LND,LNDMAIRNF,2025,1,RE1,S12,RE1,0.3444
RE1,LND,LNDMAIRNF,2026,1,RE1,S12,RE1,0.2755
RE1,LND,LNDMAIRNF,2027,1,RE1,S12,RE1,0.2066
RE1,LND,LNDMAIRNF,2028,1,RE1,S12,RE1,0.1378
RE1,LND,LNDMAIRNF,2029,1,RE1,S12,RE1,0.0689
RE1,WTRPRC,LNDMAIRNF,2020,1,RE1,S12,RE1,0.8266
RE1,WTRPRC,LNDMAIRNF,2021,1,RE1,S12,RE1,0.7439
RE1,WTRPRC,LNDMAIRNF,2022,1,RE1,S12,RE1,0.6612
RE1,WTRPRC,LNDMAIRNF,2023,1,RE1,S12,RE1,0.5786
RE1,WTRPRC,LNDMAIRNF,2024,1,RE1,S12,RE1,0.4959
RE1,WTRPRC,LNDMAIRNF,2025,1,RE1,S12,RE1,0.4133
RE1,WTRPRC,LNDMAIRNF,2026,1,RE1,S12,RE1,0.3306
RE1,WTRPRC,LNDMAIRNF,2027,1,RE1,S12,RE1,0.248
RE1,WTRPRC,LNDMAIRNF,2028,1,RE1,S12,RE1,0.1653
RE1,WTRPRC,LNDMAIRNF,2029,1,RE1,S12,RE1,0.0827
RE1,AGRDSL,LNDRICIRR,2020,1,RE1,S12,RE1,0.0453
RE1,AGRDSL,LNDRICIRR,2021,1,RE1,S12,RE1,0.0525
RE1,AGRDSL,LNDRICIRR,2022,1,RE1,S12,RE1,0.0612
RE1,AGRDSL,LNDRICIRR,2023,1,RE1,S12,RE1,0.0701
RE1,AGRDSL,LNDRICIRR,2024,1,RE1,S12,RE1,0.079
RE1,AGRDSL,LNDRICIRR,2025,1,RE1,S12,RE1,0.0879
RE1,AGRDSL,LNDRICIRR,2026,1,RE1,S12,RE1,0.0969
RE1,AGRDSL,LNDRICIRR,2027,1,RE1,S12,RE1,0.1058
RE1,AGRDSL,LNDRICIRR,2028,1,RE1,S12,RE1,0.1149
RE1,AGRDSL,LNDRICIRR,2029,1,RE1,S12,RE1,0.124
RE1,AGRDSL,LNDRICIRR,2030,1,RE1,S12,RE1,0.1332
RE1,AGRDSL,LNDRICIRR,2031,1,RE1,S12,RE1,0.1358
RE1,AGRDSL,LNDRICIRR,2032,1,RE1,S12,RE1,0.1385
RE1,AGRDSL,LNDRICIRR,2033,1,RE1,S12,RE1,0.1414
RE1,AGRDSL,LNDRICIRR,2034,1,RE1,S12,RE1,0.1442
RE1,AGRDSL,LNDRICIRR,2035,1,RE1,S12,RE1,0.147
RE1,AGRWAT,LNDRICIRR,2020,1,RE1,S12,RE1,0.0416
RE1,AGRWAT,LNDRICIRR,2021,1,RE1,S12,RE1,0.0482
RE1,AGRWAT,LNDRICIRR,2022,1,RE1,S12,RE1,0.0562
RE1,AGRWAT,LNDRICIRR,2023,1,RE1,S12,RE1,0.0643
RE1,AGRWAT,LNDRICIRR,2024,1,RE1,S12,RE1,0.0725
RE1,AGRWAT,LNDRICIRR,2025,1,RE1,S12,RE1,0.0807
RE1,AGRWAT,LNDRICIRR,2026,1,RE1,S12,RE1,0.089
RE1,AGRWAT,LNDRICIRR,2027,1,RE1,S12,RE1,0.0972
RE1,AGRWAT,LNDRICIRR,2028,1,RE1,S12,RE1,0.1055
RE1,AGRWAT,LNDRICIRR,2029,1,RE1,S12,RE1,0.1139
RE1,AGRWAT,LNDRICIRR,2030,1,RE1,S12,RE1,0.1223
RE1,AGRWAT,LNDRICIRR,2031,1,RE1,S12,RE1,0.1247
RE1,AGRWAT,LNDRICIRR,2032,1,RE1,S12,RE1,0.1272
RE1,AGRWAT,LNDRICIRR,2033,1,RE1,S12,RE1,0.1298
RE1,AGRWAT,LNDRICIRR,2034,1,RE1,S12,RE1,0.1324
RE1,AGRWAT,LNDRICIRR,2035,1,RE1,S12,RE1,0.135
RE1,LND,LNDRICIRR,2020,1,RE1,S12,RE1,0.0924
RE1,LND,LNDRICIRR,2021,1,RE1,S12,RE1,0.1071
RE1,LND,LNDRICIRR,2022,1,RE1,S12,RE1,0.125
RE1,LND,LNDRICIRR,2023,1,RE1,S12,RE1,0.143
RE1,LND,LNDRICIRR,2024,1,RE1,S12,RE1,0.1611
RE1,LND,LNDRICIRR,2025,1,RE1,S12,RE1,0.1794
RE1,LND,LNDRICIRR,2026,1,RE1,S12,RE1,0.1977
RE1,LND,LNDRICIRR,2027,1,RE1,S12,RE1,0.216
RE1,LND,LNDRICIRR,2028,1,RE1,S12,RE1,0.2344
RE1,LND,LNDRICIRR,2029,1,RE1,S12,RE1,0.2531
RE1,LND,LNDRICIRR,2030,1,RE1,S12,RE1,0.2717
RE1,LND,LNDRICIRR,2031,1,RE1,S12,RE1,0.2772
RE1,LND,LNDRICIRR,2032,1,RE1,S12,RE1,0.2827
RE1,LND,LNDRICIRR,2033,1,RE1,S12,RE1,0.2885
RE1,LND,LNDRICIRR,2034,1,RE1,S12,RE1,0.2942
RE1,LND,LNDRICIRR,2035,1,RE1,S12,RE1,0.3001
RE1,WTRPRC,LNDRICIRR,2020,1,RE1,S12,RE1,0.1109
RE1,WTRPRC,LNDRICIRR,2021,1,RE1,S12,RE1,0.1285
RE1,WTRPRC,LNDRICIRR,2022,1,RE1,S12,RE1,0.15
RE1,WTRPRC,LNDRICIRR,2023,1,RE1,S12,RE1,0.1716
RE1,WTRPRC,LNDRICIRR,2024,1,RE1,S12,RE1,0.1934
RE1,WTRPRC,LNDRICIRR,2025,1,RE1,S12,RE1,0.2152
RE1,WTRPRC,LNDRICIRR,2026,1,RE1,S12,RE1,0.2372
RE1,WTRPRC,LNDRICIRR,2027,1,RE1,S12,RE1,0.2592
RE1,WTRPRC,LNDRICIRR,2028,1,RE1,S12,RE1,0.2813
RE1,WTRPRC,LNDRICIRR,2029,1,RE1,S12,RE1,0.3038
RE1,WTRPRC,LNDRICIRR,2030,1,RE1,S12,RE1,0.3261
RE1,WTRPRC,LNDRICIRR,2031,1,RE1,S12,RE1,0.3326
RE1,WTRPRC,LNDRICIRR,2032,1,RE1,S12,RE1,0.3393
RE1,WTRPRC,LNDRICIRR,2033,1,RE1,S12,RE1,0.3462
RE1,WTRPRC,LNDRICIRR,2034,1,RE1,S12,RE1,0.353
RE1,WTRPRC,LNDRICIRR,2035,1,RE1,S12,RE1,0.3601
RE1,AGRDSL,LNDRICRNF,2020,1,RE1,S12,RE1,0.0686
RE1,AGRDSL,LNDRICRNF,2021,1,RE1,S12,RE1,0.0633
RE1,AGRDSL,LNDRICRNF,2022,1,RE1,S12,RE1,0.0562
RE1,AGRDSL,LNDRICRNF,2023,1,RE1,S12,RE1,0.0492
RE1,AGRDSL,LNDRICRNF,2024,1,RE1,S12,RE1,0.0422
RE1,AGRDSL,LNDRICRNF,2025,1,RE1,S12,RE1,0.0351
RE1,AGRDSL,LNDRICRNF,2026,1,RE1,S12,RE1,0.0281
RE1,AGRDSL,LNDRICRNF,2027,1,RE1,S12,RE1,0.0211
RE1,AGRDSL,LNDRICRNF,2028,1,RE1,S12,RE1,0.0141
RE1,AGRDSL,LNDRICRNF,2029,1,RE1,S12,RE1,0.007
RE1,LND,LNDRICRNF,2020,1,RE1,S12,RE1,0.2334
RE1,LND,LNDRICRNF,2021,1,RE1,S12,RE1,0.2152
RE1,LND,LNDRICRNF,2022,1,RE1,S12,RE1,0.1912
RE1,LND,LNDRICRNF,2023,1,RE1,S12,RE1,0.1673
RE1,LND,LNDRICRNF,2024,1,RE1,S12,RE1,0.1435
RE1,LND,LNDRICRNF,2025,1,RE1,S12,RE1,0.1194
RE1,LND,LNDRICRNF,2026,1,RE1,S12,RE1,0.0956
RE1,LND,LNDRICRNF,2027,1,RE1,S12,RE1,0.0717
RE1,LND,LNDRICRNF,2028,1,RE1,S12,RE1,0.0479
RE1,LND,LNDRICRNF,2029,1,RE1,S12,RE1,0.0239
RE1,WTRPRC,LNDRICRNF,2020,1,RE1,S12,RE1,0.2801
RE1,WTRPRC,LNDRICRNF,2021,1,RE1,S12,RE1,0.2582
RE1,WTRPRC,LNDRICRNF,2022,1,RE1,S12,RE1,0.2294
RE1,WTRPRC,LNDRICRNF,2023,1,RE1,S12,RE1,0.2008
RE1,WTRPRC,LNDRICRNF,2024,1,RE1,S12,RE1,0.1722
RE1,WTRPRC,LNDRICRNF,2025,1,RE1,S12,RE1,0.1433
RE1,WTRPRC,LNDRICRNF,2026,1,RE1,S12,RE1,0.1147
RE1,WTRPRC,LNDRICRNF,2027,1,RE1,S12,RE1,0.0861
RE1,WTRPRC,LNDRICRNF,2028,1,RE1,S12,RE1,0.0575
RE1,WTRPRC,LNDRICRNF,2029,1,RE1,S12,RE1,0.0286
RE1,LND,LNDWAT,2020,1,RE1,S12,RE1,4.2035
RE1,LND,LNDWAT,2021,1,RE1,S12,RE1,4.2035
RE1,LND,LNDWAT,2022,1,RE1,S12,RE1,4.2035
RE1,LND,LNDWAT,2023,1,RE1,S12,RE1,4.2035
RE1,LND,LNDWAT,2024,1,RE1,S12,RE1,4.2035
RE1,LND,LNDWAT,2025,1,RE1,S12,RE1,4.2035
RE1,LND,LNDWAT,2026,1,RE1,S12,RE1,4.2035
RE1,LND,LNDWAT,2027,1,RE1,S12,RE1,4.2035
RE1,LND,LNDWAT,2028,1,RE1,S12,RE1,4.2035
RE1,LND,LNDWAT,2029,1,RE1,S12,RE1,4.2035
RE1,LND,LNDWAT,2030,1,RE1,S12,RE1,3.6937
RE1,LND,LNDWAT,2031,1,RE1,S12,RE1,3.9066
RE1,LND,LNDWAT,2032,1,RE1,S12,RE1,4.2035
RE1,LND,LNDWAT,2033,1,RE1,S12,RE1,4.1434
RE1,LND,LNDWAT,2034,1,RE1,S12,RE1,4.1001
RE1,LND,LNDWAT,2035,1,RE1,S12,RE1,4.0395
RE1,WTRPRC,LNDWAT,2020,1,RE1,S12,RE1,5.0442
RE1,WTRPRC,LNDWAT,2021,1,RE1,S12,RE1,5.0442
RE1,WTRPRC,LNDWAT,2022,1,RE1,S12,RE1,5.0442
RE1,WTRPRC,LNDWAT,2023,1,RE1,S12,RE1,5.0442
RE1,WTRPRC,LNDWAT,2024,1,RE1,S12,RE1,5.0442
RE1,WTRPRC,LNDWAT,2025,1,RE1,S12,RE1,5.0442
RE1,WTRPRC,LNDWAT,2026,1,RE1,S12,RE1,5.0442
RE1,WTRPRC,LNDWAT,2027,1,RE1,S12,RE1,5.0442
RE1,WTRPRC,LNDWAT,2028,1,RE1,S12,RE1,5.0442
RE1,WTRPRC,LNDWAT,2029,1,RE1,S12,RE1,5.0442
RE1,WTRPRC,LNDWAT,2030,1,RE1,S12,RE1,4.4324
RE1,WTRPRC,LNDWAT,2031,1,RE1,S12,RE1,4.6879
RE1,WTRPRC,LNDWAT,2032,1,RE1,S12,RE1,5.0442
RE1,WTRPRC,LNDWAT,2033,1,RE1,S12,RE1,4.9721
RE1,WTRPRC,LNDWAT,2034,1,RE1,S12,RE1,4.9201
RE1,WTRPRC,LNDWAT,2035,1,RE1,S12,RE1,4.8474
RE1,ELC001,PWRBATIN,2022,2,RE1,S12,RE1,1.6595
RE1,ELC001,PWRBATIN,2023,2,RE1,S12,RE1,1.0795
RE1,ELC001,PWRBATIN,2024,2,RE1,S12,RE1,0.6645
RE1,ELC001,PWRBATIN,2025,2,RE1,S12,RE1,0.3239
RE1,ELC001,PWRBATIN,2028,2,RE1,S12,RE1,0.3272
RE1,ELC001,PWRBATIN,2029,2,RE1,S12,RE1,0.4143
RE1,ELC001,PWRBATIN,2031,2,RE1,S12,RE1,4.3145
RE1,ELC001,PWRBATIN,2032,2,RE1,S12,RE1,4.3145
RE1,ELC001,PWRBATIN,2033,2,RE1,S12,RE1,4.3145
RE1,ELC001,PWRBATIN,2034,2,RE1,S12,RE1,3.4947
RE1,ELC001,PWRBATIN,2035,2,RE1,S12,RE1,0.1434
RE1,COA,PWRCOA,2020,1,RE1,S12,RE1,54.4829
RE1,COA,PWRCOA,2021,1,RE1,S12,RE1,56.061
RE1,COA,PWRCOA,2022,1,RE1,S12,RE1,63.5766
RE1,COA,PWRCOA,2023,1,RE1,S12,RE1,63.5766
RE1,COA,PWRCOA,2024,1,RE1,S12,RE1,63.5766
RE1,COA,PWRCOA,2025,1,RE1,S12,RE1,63.5766
RE1,COA,PWRCOA,2026,1,RE1,S12,RE1,63.5766
RE1,COA,PWRCOA,2027,1,RE1,S12,RE1,63.5766
RE1,COA,PWRCOA,2028,1,RE1,S12,RE1,63.5766
RE1,COA,PWRCOA,2029,1,RE1,S12,RE1,63.5766
RE1,COA,PWRCOA,2030,1,RE1,S12,RE1,31.7883
RE1,COA,PWRCOA,2031,1,RE1,S12,RE1,31.7883
RE1,COA,PWRCOA,2032,1,RE1,S12,RE1,31.7883
RE1,COA,PWRCOA,2033,1,RE1,S12,RE1,31.7883
RE1,COA,PWRCOA,2034,1,RE1,S12,RE1,31.7883
RE1,COA,PWRCOA,2035,1,RE1,S12,RE1,31.7883
RE1,PWRWAT,PWRCOA,2020,1,RE1,S12,RE1,0.0047
RE1,PWRWAT,PWRCOA,2021,1,RE1,S12,RE1,0.0049
RE1,PWRWAT,PWRCOA,2022,1,RE1,S12,RE1,0.0055
RE1,PWRWAT,PWRCOA,2023,1,RE1,S12,RE1,0.0055
RE1,PWRWAT,PWRCOA,2024,1,RE1,S12,RE1,0.0055
RE1,PWRWAT,PWRCOA,2025,1,RE1,S12,RE1,0.0055
RE1,PWRWAT,PWRCOA,2026,1,RE1,S12,RE1,0.0055
RE1,PWRWAT,PWRCOA,2027,1,RE1,S12,RE1,0.0055
RE1,PWRWAT,PWRCOA,2028,1,RE1,S12,RE1,0.0055
RE1,PWRWAT,PWRCOA,2029,1,RE1,S12,RE1,0.0055
RE1,PWRWAT,PWRCOA,2030,1,RE1,S12,RE1,0.0028
RE1,PWRWAT,PWRCOA,2031,1,RE1,S12,RE1,0.0028
