r_x,f,t,y,m,r_y,l,r,UseByTechnologyByMode
RE1,ELC002,DEMPWRSURWAT,2035,1,RE1,S12,RE1,0.065
RE1,WTRSUR,DEMPWRSURWAT,2020,1,RE1,S12,RE1,0.006
RE1,WTRSUR,DEMPWRSURWAT,2021,1,RE1,S12,RE1,0.0069
RE1,WTRSUR,DEMPWRSURWAT,2022,1,RE1,S12,RE1,0.0073
RE1,WTRSUR,DEMPWRSURWAT,2023,1,RE1,S12,RE1,0.008
RE1,WTRSUR,DEMPWRSURWAT,2024,1,RE1,S12,RE1,0.0088
RE1,WTRSUR,DEMPWRSURWAT,2025,1,RE1,S12,RE1,0.0118
RE1,WTRSUR,DEMPWRSURWAT,2026,1,RE1,S12,RE1,0.013
RE1,WTRSUR,DEMPWRSURWAT,2027,1,RE1,S12,RE1,0.0139
RE1,WTRSUR,DEMPWRSURWAT,2028,1,RE1,S12,RE1,0.015
RE1,WTRSUR,DEMPWRSURWAT,2029,1,RE1,S12,RE1,0.0161
RE1,WTRSUR,DEMPWRSURWAT,2030,1,RE1,S12,RE1,0.0167
RE1,WTRSUR,DEMPWRSURWAT,2031,1,RE1,S12,RE1,0.0178
RE1,WTRSUR,DEMPWRSURWAT,2032,1,RE1,S12,RE1,0.0159
RE1,WTRSUR,DEMPWRSURWAT,2033,1,RE1,S12,RE1,0.0198
RE1,WTRSUR,DEMPWRSURWAT,2034,1,RE1,S12,RE1,0.0216
RE1,WTRSUR,DEMPWRSURWAT,2035,1,RE1,S12,RE1,0.023
RE1,CRPMAI,DEMTRABIO,2020,1,RE1,S12,RE1,0.199
RE1,CRPMAI,DEMTRABIO,2021,1,RE1,S12,RE1,0.205
RE1,CRPMAI,DEMTRABIO,2022,1,RE1,S12,RE1,0.211
RE1,CRPMAI,DEMTRABIO,2023,1,RE1,S12,RE1,0.217
RE1,CRPMAI,DEMTRABIO,2024,1,RE1,S12,RE1,0.2229
RE1,CRPMAI,DEMTRABIO,2025,1,RE1,S12,RE1,0.2309
RE1,CRPMAI,DEMTRABIO,2026,1,RE1,S12,RE1,0.2369
RE1,CRPMAI,DEMTRABIO,2027,1,RE1,S12,RE1,0.2428
RE1,CRPMAI,DEMTRABIO,2028,1,RE1,S12,RE1,0.2508
RE1,CRPMAI,DEMTRABIO,2029,1,RE1,S12,RE1,0.2588
RE1,CRPMAI,DEMTRABIO,2030,1,RE1,S12,RE1,0.2667
RE1,CRPMAI,DEMTRABIO,2031,1,RE1,S12,RE1,0.2747
RE1,CRPMAI,DEMTRABIO,2032,1,RE1,S12,RE1,0.2827
RE1,CRPMAI,DEMTRABIO,2033,1,RE1,S12,RE1,0.2906
RE1,CRPMAI,DEMTRABIO,2034,1,RE1,S12,RE1,0.2986
RE1,CRPMAI,DEMTRABIO,2035,1,RE1,S12,RE1,0.3065
RE1,LND,LNDBLT,2020,1,RE1,S12,RE1,2.52
RE1,LND,LNDBLT,2021,1,RE1,S12,RE1,2.5536
RE1,LND,LNDBLT,2022,1,RE1,S12,RE1,2.5704
RE1,LND,LNDBLT,2023,1,RE1,S12,RE1,2.604
RE1,LND,LNDBLT,2024,1,RE1,S12,RE1,2.6208
RE1,LND,LNDBLT,2025,1,RE1,S12,RE1,2.6544
RE1,LND,LNDBLT,2026,1,RE1,S12,RE1,2.6712
RE1,LND,LNDBLT,2027,1,RE1,S12,RE1,2.7048
RE1,LND,LNDBLT,2028,1,RE1,S12,RE1,2.7216
RE1,LND,LNDBLT,2029,1,RE1,S12,RE1,2.7552
RE1,LND,LNDBLT,2030,1,RE1,S12,RE1,2.7888
RE1,LND,LNDBLT,2031,1,RE1,S12,RE1,2.8056
RE1,LND,LNDBLT,2032,1,RE1,S12,RE1,2.8392
RE1,LND,LNDBLT,2033,1,RE1,S12,RE1,2.8728
RE1,LND,LNDBLT,2034,1,RE1,S12,RE1,2.8896
RE1,LND,LNDBLT,2035,1,RE1,S12,RE1,2.9232
RE1,WTRPRC,LNDBLT,2020,1,RE1,S12,RE1,3.024
RE1,WTRPRC,LNDBLT,2021,1,RE1,S12,RE1,3.0132
RE1,WTRPRC,LNDBLT,2022,1,RE1,S12,RE1,3.0074
RE1,WTRPRC,LNDBLT,2023,1,RE1,S12,RE1,2.9946
RE1,WTRPRC,LNDBLT,2024,1,RE1,S12,RE1,2.9877
RE1,WTRPRC,LNDBLT,2025,1,RE1,S12,RE1,2.9729
RE1,WTRPRC,LNDBLT,2026,1,RE1,S12,RE1,2.965
RE1,WTRPRC,LNDBLT,2027,1,RE1,S12,RE1,2.9753
RE1,WTRPRC,LNDBLT,2028,1,RE1,S12,RE1,2.9393
RE1,WTRPRC,LNDBLT,2029,1,RE1,S12,RE1,2.9481
RE1,WTRPRC,LNDBLT,2030,1,RE1,S12,RE1,2.9561
RE1,WTRPRC,LNDBLT,2031,1,RE1,S12,RE1,2.9739
RE1,WTRPRC,LNDBLT,2032,1,RE1,S12,RE1,3.0096
RE1,WTRPRC,LNDBLT,2033,1,RE1,S12,RE1,3.0452
RE1,WTRPRC,LNDBLT,2034,1,RE1,S12,RE1,3.0341
RE1,WTRPRC,LNDBLT,2035,1,RE1,S12,RE1,3.0694
RE1,LND,LNDFOR,2020,1,RE1,S12,RE1,42.6048
RE1,LND,LNDFOR,2021,1,RE1,S12,RE1,42.5741
RE1,LND,LNDFOR,2022,1,RE1,S12,RE1,42.5629
RE1,LND,LNDFOR,2023,1,RE1,S12,RE1,42.5359
RE1,LND,LNDFOR,2024,1,RE1,S12,RE1,42.5256
RE1,LND,LNDFOR,2025,1,RE1,S12,RE1,42.4952
RE1,LND,LNDFOR,2026,1,RE1,S12,RE1,42.486
RE1,LND,LNDFOR,2027,1,RE1,S12,RE1,42.3073
RE1,LND,LNDFOR,2028,1,RE1,S12,RE1,42.4473
RE1,LND,LNDFOR,2029,1,RE1,S12,RE1,42.2613
RE1,LND,LNDFOR,2030,1,RE1,S12,RE1,42.2863
RE1,LND,LNDFOR,2031,1,RE1,S12,RE1,42.2863
RE1,LND,LNDFOR,2032,1,RE1,S12,RE1,42.2863
RE1,LND,LNDFOR,2033,1,RE1,S12,RE1,42.2863
RE1,LND,LNDFOR,2034,1,RE1,S12,RE1,42.2863
RE1,LND,LNDFOR,2035,1,RE1,S12,RE1,42.2863
RE1,WTRPRC,LNDFOR,2020,1,RE1,S12,RE1,51.1258
RE1,WTRPRC,LNDFOR,2021,1,RE1,S12,RE1,50.2375
RE1,WTRPRC,LNDFOR,2022,1,RE1,S12,RE1,49.7986
RE1,WTRPRC,LNDFOR,2023,1,RE1,S12,RE1,48.9163
RE1,WTRPRC,LNDFOR,2024,1,RE1,S12,RE1,48.4792
RE1,WTRPRC,LNDFOR,2025,1,RE1,S12,RE1,47.5946
RE1,WTRPRC,LNDFOR,2026,1,RE1,S12,RE1,47.1594
RE1,WTRPRC,LNDFOR,2027,1,RE1,S12,RE1,46.5381
RE1,WTRPRC,LNDFOR,2028,1,RE1,S12,RE1,45.8431
RE1,WTRPRC,LNDFOR,2029,1,RE1,S12,RE1,45.2196
RE1,WTRPRC,LNDFOR,2030,1,RE1,S12,RE1,44.8235
RE1,WTRPRC,LNDFOR,2031,1,RE1,S12,RE1,44.8235
RE1,WTRPRC,LNDFOR,2032,1,RE1,S12,RE1,44.8235
RE1,WTRPRC,LNDFOR,2033,1,RE1,S12,RE1,44.8235
RE1,WTRPRC,LNDFOR,2034,1,RE1,S12,RE1,44.4006
RE1,WTRPRC,LNDFOR,2035,1,RE1,S12,RE1,44.4006
RE1,AGRDSL,LNDMAIIRR,2020,1,RE1,S12,RE1,0.028
RE1,AGRDSL,LNDMAIIRR,2021,1,RE1,S12,RE1,0.0607
RE1,AGRDSL,LNDMAIIRR,2022,1,RE1,S12,RE1,0.0937
RE1,AGRDSL,LNDMAIIRR,2023,1,RE1,S12,RE1,0.1265
RE1,AGRDSL,LNDMAIIRR,2024,1,RE1,S12,RE1,0.1594
RE1,AGRDSL,LNDMAIIRR,2025,1,RE1,S12,RE1,0.1943
RE1,AGRDSL,LNDMAIIRR,2026,1,RE1,S12,RE1,0.2273
RE1,AGRDSL,LNDMAIIRR,2027,1,RE1,S12,RE1,0.2604
RE1,AGRDSL,LNDMAIIRR,2028,1,RE1,S12,RE1,0.2955
RE1,AGRDSL,LNDMAIIRR,2029,1,RE1,S12,RE1,0.3306
RE1,AGRDSL,LNDMAIIRR,2030,1,RE1,S12,RE1,0.3659
RE1,AGRDSL,LNDMAIIRR,2031,1,RE1,S12,RE1,0.376
RE1,AGRDSL,LNDMAIIRR,2032,1,RE1,S12,RE1,0.3862
RE1,AGRDSL,LNDMAIIRR,2033,1,RE1,S12,RE1,0.3964
RE1,AGRDSL,LNDMAIIRR,2034,1,RE1,S12,RE1,0.4066
RE1,AGRDSL,LNDMAIIRR,2035,1,RE1,S12,RE1,0.417
RE1,AGRWAT,LNDMAIIRR,2020,1,RE1,S12,RE1,0.0171
RE1,AGRWAT,LNDMAIIRR,2021,1,RE1,S12,RE1,0.0397
RE1,AGRWAT,LNDMAIIRR,2022,1,RE1,S12,RE1,0.0631
RE1,AGRWAT,LNDMAIIRR,2023,1,RE1,S12,RE1,0.0903
RE1,AGRWAT,LNDMAIIRR,2024,1,RE1,S12,RE1,0.1171
RE1,AGRWAT,LNDMAIIRR,2025,1,RE1,S12,RE1,0.1507
RE1,AGRWAT,LNDMAIIRR,2026,1,RE1,S12,RE1,0.1809
RE1,AGRWAT,LNDMAIIRR,2027,1,RE1,S12,RE1,0.2126
RE1,AGRWAT,LNDMAIIRR,2028,1,RE1,S12,RE1,0.2533
RE1,AGRWAT,LNDMAIIRR,2029,1,RE1,S12,RE1,0.2901
RE1,AGRWAT,LNDMAIIRR,2030,1,RE1,S12,RE1,0.3285
RE1,AGRWAT,LNDMAIIRR,2031,1,RE1,S12,RE1,0.3377
RE1,AGRWAT,LNDMAIIRR,2032,1,RE1,S12,RE1,0.3468
RE1,AGRWAT,LNDMAIIRR,2033,1,RE1,S12,RE1,0.356
RE1,AGRWAT,LNDMAIIRR,2034,1,RE1,S12,RE1,0.3734
RE1,AGRWAT,LNDMAIIRR,2035,1,RE1,S12,RE1,0.3829
RE1,LND,LNDMAIIRR,2020,1,RE1,S12,RE1,0.0571
RE1,LND,LNDMAIIRR,2021,1,RE1,S12,RE1,0.124
RE1,LND,LNDMAIIRR,2022,1,RE1,S12,RE1,0.1912
RE1,LND,LNDMAIIRR,2023,1,RE1,S12,RE1,0.2581
RE1,LND,LNDMAIIRR,2024,1,RE1,S12,RE1,0.3253
RE1,LND,LNDMAIIRR,2025,1,RE1,S12,RE1,0.3966
RE1,LND,LNDMAIIRR,2026,1,RE1,S12,RE1,0.4638
RE1,LND,LNDMAIIRR,2027,1,RE1,S12,RE1,0.5315
RE1,LND,LNDMAIIRR,2028,1,RE1,S12,RE1,0.6031
RE1,LND,LNDMAIIRR,2029,1,RE1,S12,RE1,0.6747
RE1,LND,LNDMAIIRR,2030,1,RE1,S12,RE1,0.7467
RE1,LND,LNDMAIIRR,2031,1,RE1,S12,RE1,0.7674
RE1,LND,LNDMAIIRR,2032,1,RE1,S12,RE1,0.7882
RE1,LND,LNDMAIIRR,2033,1,RE1,S12,RE1,0.809
RE1,LND,LNDMAIIRR,2034,1,RE1,S12,RE1,0.8298
RE1,LND,LNDMAIIRR,2035,1,RE1,S12,RE1,0.8509
RE1,WTRPRC,LNDMAIIRR,2020,1,RE1,S12,RE1,0.0685
RE1,WTRPRC,LNDMAIIRR,2021,1,RE1,S12,RE1,0.1463
RE1,WTRPRC,LNDMAIIRR,2022,1,RE1,S12,RE1,0.2237
RE1,WTRPRC,LNDMAIIRR,2023,1,RE1,S12,RE1,0.2968
RE1,WTRPRC,LNDMAIIRR,2024,1,RE1,S12,RE1,0.3709
RE1,WTRPRC,LNDMAIIRR,2025,1,RE1,S12,RE1,0.4442
RE1,WTRPRC,LNDMAIIRR,2026,1,RE1,S12,RE1,0.5149
RE1,WTRPRC,LNDMAIIRR,2027,1,RE1,S12,RE1,0.5846
RE1,WTRPRC,LNDMAIIRR,2028,1,RE1,S12,RE1,0.6513
RE1,WTRPRC,LNDMAIIRR,2029,1,RE1,S12,RE1,0.7219
RE1,WTRPRC,LNDMAIIRR,2030,1,RE1,S12,RE1,0.7915
RE1,WTRPRC,LNDMAIIRR,2031,1,RE1,S12,RE1,0.8135
RE1,WTRPRC,LNDMAIIRR,2032,1,RE1,S12,RE1,0.8355
RE1,WTRPRC,LNDMAIIRR,2033,1,RE1,S12,RE1,0.8575
RE1,WTRPRC,LNDMAIIRR,2034,1,RE1,S12,RE1,0.8713
RE1,WTRPRC,LNDMAIIRR,2035,1,RE1,S12,RE1,0.8935
RE1,AGRDSL,LNDMAIRNF,2020,1,RE1,S12,RE1,0.2025
RE1,AGRDSL,LNDMAIRNF,2021,1,RE1,S12,RE1,0.1823
RE1,AGRDSL,LNDMAIRNF,2022,1,RE1,S12,RE1,0.162
RE1,AGRDSL,LNDMAIRNF,2023,1,RE1,S12,RE1,0.1418
RE1,AGRDSL,LNDMAIRNF,2024,1,RE1,S12,RE1,0.1215
RE1,AGRDSL,LNDMAIRNF,2025,1,RE1,S12,RE1,0.1013
RE1,AGRDSL,LNDMAIRNF,2026,1,RE1,S12,RE1,0.081
RE1,AGRDSL,LNDMAIRNF,2027,1,RE1,S12,RE1,0.0608
RE1,AGRDSL,LNDMAIRNF,2028,1,RE1,S12,RE1,0.0405
RE1,AGRDSL,LNDMAIRNF,2029,1,RE1,S12,RE1,0.0203
RE1,LND,LNDMAIRNF,2020,1,RE1,S12,RE1,0.6888
RE1,LND,LNDMAIRNF,2021,1,RE1,S12,RE1,0.6199
RE1,LND,LNDMAIRNF,2022,1,RE1,S12,RE1,0.551
RE1,LND,LNDMAIRNF,2023,1,RE1,S12,RE1,0.4822
RE1,LND,LNDMAIRNF,2024,1,RE1,S12,RE1,0.4133
RE1,LND,LNDMAIRNF,2025,1,RE1,S12,RE1,0.3444
RE1,LND,LNDMAIRNF,2026,1,RE1,S12,RE1,0.2755
RE1,LND,LNDMAIRNF,2027,1,RE1,S12,RE1,0.2066
RE1,LND,LNDMAIRNF,2028,1,RE1,S12,RE1,0.1378
RE1,LND,LNDMAIRNF,2029,1,RE1,S12,RE1,0.0689
RE1,WTRPRC,LNDMAIRNF,2020,1,RE1,S12,RE1,0.8266
RE1,WTRPRC,LNDMAIRNF,2021,1,RE1,S12,RE1,0.7315
RE1,WTRPRC,LNDMAIRNF,2022,1,RE1,S12,RE1,0.6447
RE1,WTRPRC,LNDMAIRNF,2023,1,RE1,S12,RE1,0.5545
RE1,WTRPRC,LNDMAIRNF,2024,1,RE1,S12,RE1,0.4711
RE1,WTRPRC,LNDMAIRNF,2025,1,RE1,S12,RE1,0.3857
RE1,WTRPRC,LNDMAIRNF,2026,1,RE1,S12,RE1,0.3058
RE1,WTRPRC,LNDMAIRNF,2027,1,RE1,S12,RE1,0.2273
RE1,WTRPRC,LNDMAIRNF,2028,1,RE1,S12,RE1,0.1488
RE1,WTRPRC,LNDMAIRNF,2029,1,RE1,S12,RE1,0.0737
RE1,AGRDSL,LNDRICIRR,2020,1,RE1,S12,RE1,0.0453
RE1,AGRDSL,LNDRICIRR,2021,1,RE1,S12,RE1,0.0537
RE1,AGRDSL,LNDRICIRR,2022,1,RE1,S12,RE1,0.0636
RE1,AGRDSL,LNDRICIRR,2023,1,RE1,S12,RE1,0.073
RE1,AGRDSL,LNDRICIRR,2024,1,RE1,S12,RE1,0.0823
RE1,AGRDSL,LNDRICIRR,2025,1,RE1,S12,RE1,0.0913
RE1,AGRDSL,LNDRICIRR,2026,1,RE1,S12,RE1,0.1001
RE1,AGRDSL,LNDRICIRR,2027,1,RE1,S12,RE1,0.1087
RE1,AGRDSL,LNDRICIRR,2028,1,RE1,S12,RE1,0.117
RE1,AGRDSL,LNDRICIRR,2029,1,RE1,S12,RE1,0.1252
RE1,AGRDSL,LNDRICIRR,2030,1,RE1,S12,RE1,0.1332
RE1,AGRDSL,LNDRICIRR,2031,1,RE1,S12,RE1,0.1358
RE1,AGRDSL,LNDRICIRR,2032,1,RE1,S12,RE1,0.1385
RE1,AGRDSL,LNDRICIRR,2033,1,RE1,S12,RE1,0.1414
RE1,AGRDSL,LNDRICIRR,2034,1,RE1,S12,RE1,0.1442
RE1,AGRDSL,LNDRICIRR,2035,1,RE1,S12,RE1,0.147
RE1,AGRWAT,LNDRICIRR,2020,1,RE1,S12,RE1,0.0416
RE1,AGRWAT,LNDRICIRR,2021,1,RE1,S12,RE1,0.0515
RE1,AGRWAT,LNDRICIRR,2022,1,RE1,S12,RE1,0.0623
RE1,AGRWAT,LNDRICIRR,2023,1,RE1,S12,RE1,0.0745
RE1,AGRWAT,LNDRICIRR,2024,1,RE1,S12,RE1,0.0857
RE1,AGRWAT,LNDRICIRR,2025,1,RE1,S12,RE1,0.0988
RE1,AGRWAT,LNDRICIRR,2026,1,RE1,S12,RE1,0.1104
RE1,AGRWAT,LNDRICIRR,2027,1,RE1,S12,RE1,0.122
RE1,AGRWAT,LNDRICIRR,2028,1,RE1,S12,RE1,0.1361
RE1,AGRWAT,LNDRICIRR,2029,1,RE1,S12,RE1,0.1482
RE1,AGRWAT,LNDRICIRR,2030,1,RE1,S12,RE1,0.1603
RE1,AGRWAT,LNDRICIRR,2031,1,RE1,S12,RE1,0.1635
RE1,AGRWAT,LNDRICIRR,2032,1,RE1,S12,RE1,0.1668
RE1,AGRWAT,LNDRICIRR,2033,1,RE1,S12,RE1,0.1702
RE1,AGRWAT,LNDRICIRR,2034,1,RE1,S12,RE1,0.1765
RE1,AGRWAT,LNDRICIRR,2035,1,RE1,S12,RE1,0.18
RE1,LND,LNDRICIRR,2020,1,RE1,S12,RE1,0.0924
RE1,LND,LNDRICIRR,2021,1,RE1,S12,RE1,0.1096
RE1,LND,LNDRICIRR,2022,1,RE1,S12,RE1,0.1297
RE1,LND,LNDRICIRR,2023,1,RE1,S12,RE1,0.149
RE1,LND,LNDRICIRR,2024,1,RE1,S12,RE1,0.168
RE1,LND,LNDRICIRR,2025,1,RE1,S12,RE1,0.1864
RE1,LND,LNDRICIRR,2026,1,RE1,S12,RE1,0.2044
RE1,LND,LNDRICIRR,2027,1,RE1,S12,RE1,0.2218
RE1,LND,LNDRICIRR,2028,1,RE1,S12,RE1,0.2388
RE1,LND,LNDRICIRR,2029,1,RE1,S12,RE1,0.2556
RE1,LND,LNDRICIRR,2030,1,RE1,S12,RE1,0.2717
RE1,LND,LNDRICIRR,2031,1,RE1,S12,RE1,0.2772
RE1,LND,LNDRICIRR,2032,1,RE1,S12,RE1,0.2827
RE1,LND,LNDRICIRR,2033,1,RE1,S12,RE1,0.2885
RE1,LND,LNDRICIRR,2034,1,RE1,S12,RE1,0.2942
RE1,LND,LNDRICIRR,2035,1,RE1,S12,RE1,0.3001
RE1,WTRPRC,LNDRICIRR,2020,1,RE1,S12,RE1,0.1109
RE1,WTRPRC,LNDRICIRR,2021,1,RE1,S12,RE1,0.1294
RE1,WTRPRC,LNDRICIRR,2022,1,RE1,S12,RE1,0.1518
RE1,WTRPRC,LNDRICIRR,2023,1,RE1,S12,RE1,0.1713
RE1,WTRPRC,LNDRICIRR,2024,1,RE1,S12,RE1,0.1915
RE1,WTRPRC,LNDRICIRR,2025,1,RE1,S12,RE1,0.2088
RE1,WTRPRC,LNDRICIRR,2026,1,RE1,S12,RE1,0.2269
RE1,WTRPRC,LNDRICIRR,2027,1,RE1,S12,RE1,0.244
RE1,WTRPRC,LNDRICIRR,2028,1,RE1,S12,RE1,0.258
RE1,WTRPRC,LNDRICIRR,2029,1,RE1,S12,RE1,0.2735
RE1,WTRPRC,LNDRICIRR,2030,1,RE1,S12,RE1,0.288
RE1,WTRPRC,LNDRICIRR,2031,1,RE1,S12,RE1,0.2938
RE1,WTRPRC,LNDRICIRR,2032,1,RE1,S12,RE1,0.2997
RE1,WTRPRC,LNDRICIRR,2033,1,RE1,S12,RE1,0.3058
RE1,WTRPRC,LNDRICIRR,2034,1,RE1,S12,RE1,0.3089
RE1,WTRPRC,LNDRICIRR,2035,1,RE1,S12,RE1,0.3151
RE1,AGRDSL,LNDRICRNF,2020,1,RE1,S12,RE1,0.0703
RE1,AGRDSL,LNDRICRNF,2021,1,RE1,S12,RE1,0.0633
RE1,AGRDSL,LNDRICRNF,2022,1,RE1,S12,RE1,0.0562
RE1,AGRDSL,LNDRICRNF,2023,1,RE1,S12,RE1,0.0492
RE1,AGRDSL,LNDRICRNF,2024,1,RE1,S12,RE1,0.0422
RE1,AGRDSL,LNDRICRNF,2025,1,RE1,S12,RE1,0.0351
RE1,AGRDSL,LNDRICRNF,2026,1,RE1,S12,RE1,0.0281
RE1,AGRDSL,LNDRICRNF,2027,1,RE1,S12,RE1,0.0211
RE1,AGRDSL,LNDRICRNF,2028,1,RE1,S12,RE1,0.0141
RE1,AGRDSL,LNDRICRNF,2029,1,RE1,S12,RE1,0.007
RE1,LND,LNDRICRNF,2020,1,RE1,S12,RE1,0.2391
RE1,LND,LNDRICRNF,2021,1,RE1,S12,RE1,0.2152
RE1,LND,LNDRICRNF,2022,1,RE1,S12,RE1,0.1912
RE1,LND,LNDRICRNF,2023,1,RE1,S12,RE1,0.1673
RE1,LND,LNDRICRNF,2024,1,RE1,S12,RE1,0.1435
RE1,LND,LNDRICRNF,2025,1,RE1,S12,RE1,0.1194
RE1,LND,LNDRICRNF,2026,1,RE1,S12,RE1,0.0956
RE1,LND,LNDRICRNF,2027,1,RE1,S12,RE1,0.0717
RE1,LND,LNDRICRNF,2028,1,RE1,S12,RE1,0.0479
RE1,LND,LNDRICRNF,2029,1,RE1,S12,RE1,0.0239
RE1,WTRPRC,LNDRICRNF,2020,1,RE1,S12,RE1,0.2869
RE1,WTRPRC,LNDRICRNF,2021,1,RE1,S12,RE1,0.2539
RE1,WTRPRC,LNDRICRNF,2022,1,RE1,S12,RE1,0.2237
RE1,WTRPRC,LNDRICRNF,2023,1,RE1,S12,RE1,0.1924
RE1,WTRPRC,LNDRICRNF,2024,1,RE1,S12,RE1,0.1636
RE1,WTRPRC,LNDRICRNF,2025,1,RE1,S12,RE1,0.1338
RE1,WTRPRC,LNDRICRNF,2026,1,RE1,S12,RE1,0.1061
RE1,WTRPRC,LNDRICRNF,2027,1,RE1,S12,RE1,0.0789
RE1,WTRPRC,LNDRICRNF,2028,1,RE1,S12,RE1,0.0517
RE1,WTRPRC,LNDRICRNF,2029,1,RE1,S12,RE1,0.0255
RE1,LND,LNDWAT,2020,1,RE1,S12,RE1,4.1979
RE1,LND,LNDWAT,2021,1,RE1,S12,RE1,4.2035
RE1,LND,LNDWAT,2022,1,RE1,S12,RE1,4.2035
RE1,LND,LNDWAT,2023,1,RE1,S12,RE1,4.2035
RE1,LND,LNDWAT,2024,1,RE1,S12,RE1,4.2035
RE1,LND,LNDWAT,2025,1,RE1,S12,RE1,4.2035
RE1,LND,LNDWAT,2026,1,RE1,S12,RE1,4.2035
RE1,LND,LNDWAT,2027,1,RE1,S12,RE1,3.4472
RE1,LND,LNDWAT,2028,1,RE1,S12,RE1,4.2035
RE1,LND,LNDWAT,2029,1,RE1,S12,RE1,3.426
RE1,LND,LNDWAT,2030,1,RE1,S12,RE1,3.6937
RE1,LND,LNDWAT,2031,1,RE1,S12,RE1,3.9066
RE1,LND,LNDWAT,2032,1,RE1,S12,RE1,4.2035
RE1,LND,LNDWAT,2033,1,RE1,S12,RE1,3.2
RE1,LND,LNDWAT,2034,1,RE1,S12,RE1,4.1001
RE1,LND,LNDWAT,2035,1,RE1,S12,RE1,4.0395
RE1,WTRPRC,LNDWAT,2020,1,RE1,S12,RE1,5.0374
RE1,WTRPRC,LNDWAT,2021,1,RE1,S12,RE1,4.9602
RE1,WTRPRC,LNDWAT,2022,1,RE1,S12,RE1,4.9181
RE1,WTRPRC,LNDWAT,2023,1,RE1,S12,RE1,4.8341
RE1,WTRPRC,LNDWAT,2024,1,RE1,S12,RE1,4.792
RE1,WTRPRC,LNDWAT,2025,1,RE1,S12,RE1,4.708
RE1,WTRPRC,LNDWAT,2026,1,RE1,S12,RE1,4.6659
RE1,WTRPRC,LNDWAT,2027,1,RE1,S12,RE1,3.7919
RE1,WTRPRC,LNDWAT,2028,1,RE1,S12,RE1,4.5398
RE1,WTRPRC,LNDWAT,2029,1,RE1,S12,RE1,3.6658
RE1,WTRPRC,LNDWAT,2030,1,RE1,S12,RE1,3.9153
RE1,WTRPRC,LNDWAT,2031,1,RE1,S12,RE1,4.141
RE1,WTRPRC,LNDWAT,2032,1,RE1,S12,RE1,4.4557
RE1,WTRPRC,LNDWAT,2033,1,RE1,S12,RE1,3.392
RE1,WTRPRC,LNDWAT,2034,1,RE1,S12,RE1,4.3051
RE1,WTRPRC,LNDWAT,2035,1,RE1,S12,RE1,4.2415
RE1,ELC001,PWRBATIN,2021,2,RE1,S12,RE1,0.8365
RE1,ELC001,PWRBATIN,2025,2,RE1,S12,RE1,8.4
RE1,ELC001,PWRBATIN,2026,2,RE1,S12,RE1,9.4618
RE1,ELC001,PWRBATIN,2027,2,RE1,S12,RE1,10.5116
RE1,ELC001,PWRBATIN,2028,2,RE1,S12,RE1,10.7581
RE1,ELC001,PWRBATIN,2029,2,RE1,S12,RE1,11.0795
RE1,ELC001,PWRBATIN,2030,2,RE1,S12,RE1,11.3515
RE1,ELC001,PWRBATIN,2031,2,RE1,S12,RE1,11.6454
RE1,ELC001,PWRBATIN,2032,2,RE1,S12,RE1,2.4487
RE1,ELC001,PWRBATIN,2033,2,RE1,S12,RE1,12.2519
RE1,ELC001,PWRBATIN,2034,2,RE1,S12,RE1,12.6303
RE1,ELC001,PWRBATIN,2035,2,RE1,S12,RE1,12.9844
RE1,COA,PWRCOA,2020,1,RE1,S12,RE1,54.4841
RE1,COA,PWRCOA,2021,1,RE1,S12,RE1,63.5766
RE1,COA,PWRCOA,2022,1,RE1,S12,RE1,63.5766
RE1,COA,PWRCOA,2023,1,RE1,S12,RE1,63.5766
RE1,COA,PWRCOA,2024,1,RE1,S12,RE1,63.5766
RE1,COA,PWRCOA,2025,1,RE1,S12,RE1,63.5766
RE1,COA,PWRCOA,2026,1,RE1,S12,RE1,63.5766
RE1,COA,PWRCOA,2027,1,RE1,S12,RE1,51.6623
RE1,COA,PWRCOA,2028,1,RE1,S12,RE1,63.5766
RE1,COA,PWRCOA,2029,1,RE1,S12,RE1,63.5766
RE1,COA,PWRCOA,2030,1,RE1,S12,RE1,31.7883
RE1,COA,PWRCOA,2031,1,RE1,S12,RE1,31.7883
RE1,COA,PWRCOA,2032,1,RE1,S12,RE1,3.4059
RE1,COA,PWRCOA,2033,1,RE1,S12,RE1,3.4059
RE1,COA,PWRCOA,2034,1,RE1,S12,RE1,31.7883
RE1,COA,PWRCOA,2035,1,RE1,S12,RE1,31.7883
RE1,PWRWAT,PWRCOA,2020,1,RE1,S12,RE1,0.0047
RE1,PWRWAT,PWRCOA,2021,1,RE1,S12,RE1,0.0055
RE1,PWRWAT,PWRCOA,2022,1,RE1,S12,RE1,0.0055
RE1,PWRWAT,PWRCOA,2023,1,RE1,S12,RE1,0.0055
RE1,PWRWAT,PWRCOA,2024,1,RE1,S12,RE1,0.0055
RE1,PWRWAT,PWRCOA,2025,1,RE1,S12,RE1,0.0055
RE1,PWRWAT,PWRCOA,2026,1,RE1,S12,RE1,0.0055
RE1,PWRWAT,PWRCOA,2027,1,RE1,S12,RE1,0.0045
RE1,PWRWAT,PWRCOA,2028,1,RE1,S12,RE1,0.0055
RE1,PWRWAT,PWRCOA,2029,1,RE1,S12,RE1,0.0055
RE1,PWRWAT,PWRCOA,2030,1,RE1,S12,RE1,0.0028
